Date,^IXIC,CSCO,INTC,AMZN,GE,WMT,^GSPC
2002-08-06,1259.550048828125,7.851702690124512,9.793039321899414,0.6869999766349792,79.92595672607422,10.207249641418457,859.5700073242188
2002-08-07,1280.9000244140625,8.450170516967773,10.13033390045166,0.6800000071525574,82.89119720458984,10.444729804992676,876.77001953125
2002-08-08,1316.52001953125,8.586780548095703,10.507651329040527,0.6949999928474426,86.1259765625,10.619603157043457,905.4600219726562
2002-08-09,1306.1199951171875,8.534741401672363,10.210373878479004,0.7129999995231628,87.33906555175781,10.621761322021484,908.6400146484375
2002-08-12,1306.8399658203125,8.723386764526367,10.021714210510254,0.7229999899864197,86.93468475341797,10.45120906829834,903.7999877929688
2002-08-13,1269.280029296875,8.697366714477539,9.547211647033691,0.6965000033378601,83.43035888671875,10.515975952148438,884.2100219726562
2002-08-14,1334.300048828125,9.33487606048584,10.456199645996094,0.6955000162124634,85.9912109375,11.360100746154785,919.6199951171875
2002-08-15,1345.010009765625,9.341377258300781,10.639140129089355,0.7310000061988831,87.04254150390625,11.81131362915039,930.25
2002-08-16,1361.010009765625,9.399922370910645,10.71917724609375,0.7450000047683716,85.04773712158203,11.612689018249512,928.77001953125
2002-08-19,1394.5400390625,9.57556438446045,11.125076293945312,0.7749999761581421,88.6598892211914,11.806988716125488,950.7000122070312
2002-08-20,1376.5899658203125,9.582066535949707,10.844948768615723,0.7990000247955322,86.93468475341797,11.6105318069458,937.4299926757812
2002-08-21,1409.25,9.829261779785156,11.199394226074219,0.7689999938011169,87.06942749023438,11.67746353149414,949.3599853515625
2002-08-22,1422.949951171875,9.822754859924316,10.947854042053223,0.7864999771118164,88.14775085449219,11.71199893951416,962.7000122070312
2002-08-23,1380.6199951171875,9.399922370910645,10.267533302307129,0.7584999799728394,86.93468475341797,11.483158111572266,940.8599853515625
2002-08-26,1391.739990234375,9.425945281982422,10.364727020263672,0.7465000152587891,86.44947814941406,11.528491020202637,947.9500122070312
2002-08-27,1347.780029296875,9.12020492553711,9.821622848510742,0.7260000109672546,86.1259765625,11.468045234680176,934.8200073242188
2002-08-28,1314.3800048828125,8.925050735473633,9.627249717712402,0.7285000085830688,84.373779296875,11.528491020202637,917.8699951171875
2002-08-29,1335.77001953125,9.237297058105469,9.798754692077637,0.7570000290870667,81.81294250488281,11.485318183898926,917.7999877929688
2002-08-30,1314.8499755859375,8.990099906921387,9.530061721801758,0.746999979019165,81.27381134033203,11.545768737792969,916.0700073242188
2002-09-03,1263.8399658203125,8.502217292785645,9.06699275970459,0.7300000190734863,76.71817779541016,11.198188781738281,878.02001953125
2002-09-04,1292.31005859375,8.632316589355469,9.209915161132812,0.7415000200271606,77.3651351928711,11.299653053283691,893.4000244140625
2002-09-05,1251.0,8.307059288024902,8.638224601745605,0.7124999761581421,75.47813415527344,10.997406959533691,879.1500244140625
2002-09-06,1295.300048828125,8.47619915008545,9.272802352905273,0.765500009059906,76.28685760498047,11.394647598266602,893.9199829101562
2002-09-09,1304.5999755859375,8.430657386779785,9.192766189575195,0.8255000114440918,77.5807876586914,11.502585411071777,902.9600219726562
2002-09-10,1320.0899658203125,8.736400604248047,9.415721893310547,0.8565000295639038,78.38949584960938,11.826422691345215,909.5800170898438
2002-09-11,1315.449951171875,8.827473640441895,9.50147819519043,0.8554999828338623,78.17379760742188,11.70120620727539,909.4500122070312
2002-09-12,1279.6800537109375,8.48270320892334,8.975522994995117,0.8374999761581421,75.47813415527344,11.468045234680176,886.9099731445312
2002-09-13,1291.4000244140625,8.489205360412598,9.164180755615234,0.8305000066757202,72.91728973388672,11.744388580322266,889.8099975585938
2002-09-16,1275.8800048828125,8.41114330291748,8.975522994995117,0.8355000019073486,75.20858764648438,11.819942474365234,891.0999755859375
2002-09-17,1259.93994140625,8.157444953918457,8.901200294494629,0.8675000071525574,74.66948699951172,11.714164733886719,873.52001953125
2002-09-18,1252.1300048828125,8.131422996520996,8.73541259765625,0.8865000009536743,73.72599792480469,11.756317138671875,869.4600219726562
2002-09-19,1216.449951171875,7.8061652183532715,8.5639066696167,0.8604999780654907,71.5694351196289,11.609309196472168,843.3200073242188
2002-09-20,1221.0899658203125,7.858205795288086,8.518171310424805,0.7929999828338623,72.10860443115234,11.8254976272583,845.3900146484375
2002-09-23,1184.9300537109375,7.780145645141602,8.07796859741211,0.8025000095367432,71.16513061523438,11.371500968933105,833.7000122070312
2002-09-24,1182.1700439453125,7.435372829437256,8.19802474975586,0.796500027179718,69.81732177734375,11.131531715393066,819.2899780273438
2002-09-25,1222.2900390625,7.780145645141602,8.689681053161621,0.7864999771118164,73.29190063476562,11.250434875488281,839.6599731445312
2002-09-26,1221.6099853515625,7.389834880828857,8.661091804504395,0.8575000166893005,71.63603973388672,11.611468315124512,854.9500122070312
2002-09-27,1199.1600341796875,7.305269241333008,8.358097076416016,0.8504999876022339,66.42415618896484,11.077484130859375,827.3699951171875
2002-09-30,1172.06005859375,6.817385673522949,7.940764904022217,0.796500027179718,66.91277313232422,10.645109176635742,815.280029296875
2002-10-01,1213.719970703125,7.116621494293213,8.38668155670166,0.8475000262260437,71.12025451660156,11.179096221923828,847.9099731445312
2002-10-02,1187.300048828125,6.537664413452148,8.175156593322754,0.8504999876022339,67.3199691772461,11.094780921936035,827.9099731445312
2002-10-03,1165.56005859375,6.381541728973389,7.912181377410889,0.8374999761581421,66.83133697509766,11.047222137451172,818.9500122070312
2002-10-04,1139.9000244140625,6.153860092163086,7.837860584259033,0.8274999856948853,65.17549133300781,11.187740325927734,800.5800170898438
2002-10-07,1119.4000244140625,5.9066643714904785,7.900744438171387,0.8320000171661377,62.298095703125,10.885077476501465,785.280029296875
2002-10-08,1129.219970703125,5.594419002532959,7.557732105255127,0.847000002861023,63.38390350341797,11.371500968933105,798.5499877929688
2002-10-09,1114.1099853515625,6.004241943359375,7.694940090179443,0.8429999947547913,59.71930694580078,10.96939468383789,776.760009765625
2002-10-10,1163.3699951171875,6.33600378036499,8.10655689239502,0.8980000019073486,61.348026275634766,11.163960456848145,803.9199829101562
2002-10-11,1210.469970703125,6.7133026123046875,8.701111793518066,0.9229999780654907,65.71837615966797,11.637409210205078,835.3200073242188
2002-10-14,1220.530029296875,6.498631000518799,8.632512092590332,0.9599999785423279,66.09844207763672,11.706596374511719,841.4400024414062
2002-10-15,1282.43994140625,7.1491475105285645,9.444310188293457,0.9470000267028809,71.12025451660156,12.169239044189453,881.27001953125
2002-10-16,1232.4200439453125,6.381541728973389,7.740674018859863,0.9745000004768372,69.49156188964844,12.270845413208008,860.02001953125
