Date,AMZN
1998-04-23,0.3375000059604645
1998-04-24,0.35364601016044617
1998-04-27,0.3447920083999634
1998-04-28,0.3984380066394806
1998-04-29,0.3979170024394989
1998-04-30,0.3822920024394989
1998-05-01,0.39375001192092896
1998-05-04,0.3968749940395355
1998-05-05,0.3904950022697449
1998-05-06,0.37656301259994507
1998-05-07,0.37916699051856995
1998-05-08,0.38489601016044617
1998-05-11,0.36197900772094727
1998-05-12,0.38072898983955383
1998-05-13,0.38697901368141174
1998-05-14,0.3815099895000458
1998-05-15,0.3734380006790161
1998-05-18,0.36692699790000916
1998-05-19,0.37656301259994507
1998-05-20,0.36927101016044617
1998-05-21,0.36979201436042786
1998-05-22,0.3583329916000366
1998-05-26,0.34114599227905273
1998-05-27,0.36093801259994507
1998-05-28,0.35807299613952637
1998-05-29,0.3671880066394806
1998-06-01,0.35677099227905273
1998-06-02,0.36406299471855164
1998-06-03,0.3520829975605011
1998-06-04,0.3656249940395355
1998-06-05,0.3687500059604645
1998-06-08,0.38541701436042786
1998-06-09,0.42708298563957214
1998-06-10,0.4510419964790344
1998-06-11,0.5208330154418945
1998-06-12,0.5083330273628235
1998-06-15,0.5479170083999634
1998-06-16,0.6135420203208923
1998-06-17,0.6583330035209656
1998-06-18,0.6010419726371765
1998-06-19,0.6317710280418396
1998-06-22,0.6781250238418579
1998-06-23,0.7723960280418396
1998-06-24,0.8317710161209106
1998-06-25,0.8255209922790527
1998-06-26,0.7854170203208923
1998-06-29,0.8229169845581055
1998-06-30,0.831250011920929
1998-07-01,0.9510419964790344
1998-07-02,1.0333329439163208
1998-07-06,1.162500023841858
1998-07-07,1.0177079439163208
1998-07-08,0.8927080035209656
1998-07-09,0.8791670203208923
1998-07-10,0.8291670083999634
1998-07-13,0.8968750238418579
1998-07-14,0.9583330154418945
1998-07-15,0.9375
1998-07-16,0.9447919726371765
1998-07-17,0.9984380006790161
1998-07-20,1.1458330154418945
1998-07-21,1.1005209684371948
1998-07-22,1.1166670322418213
1998-07-23,1.0635420083999634
1998-07-24,1.0354169607162476
1998-07-27,1.046354055404663
1998-07-28,0.9911460280418396
1998-07-29,0.8984379768371582
1998-07-30,0.9479169845581055
1998-07-31,0.9239580035209656
1998-08-03,0.9020829796791077
1998-08-04,0.9156249761581421
1998-08-05,0.8848959803581238
1998-08-06,0.9125000238418579
1998-08-07,0.9666669964790344
1998-08-10,1.0135420560836792
1998-08-11,1.0333329439163208
1998-08-12,1.0864579677581787
1998-08-13,1.0625
1998-08-14,1.0229170322418213
1998-08-17,0.9973959922790527
1998-08-18,1.0723960399627686
1998-08-19,1.0729169845581055
1998-08-20,1.0760420560836792
1998-08-21,1.0807290077209473
1998-08-24,1.1229170560836792
1998-08-25,1.0968749523162842
1998-08-26,1.0604170560836792
1998-08-27,0.9916669726371765
1998-08-28,0.8824219703674316
1998-08-31,0.6979169845581055
1998-09-01,0.6662759780883789
1998-09-02,0.7322919964790344
1998-09-03,0.715624988079071
1998-09-04,0.71875
1998-09-08,0.768750011920929
1998-09-09,0.7041670083999634
1998-09-10,0.6635419726371765
1998-09-11,0.6338539719581604
1998-09-14,0.614063024520874
1998-09-15,0.6083329916000366
1998-09-16,0.7041670083999634
1998-09-17,0.6416670083999634
1998-09-18,0.6640629768371582
1998-09-21,0.7124999761581421
1998-09-22,0.7348960041999817
1998-09-23,0.8760420083999634
1998-09-24,0.8510419726371765
1998-09-25,0.9104170203208923
1998-09-28,0.9635419845581055
1998-09-29,0.9427080154418945
1998-09-30,0.9302080273628235
1998-10-01,0.8552079796791077
1998-10-02,0.918749988079071
1998-10-05,0.8725259900093079
1998-10-06,0.9026039838790894
1998-10-07,0.7786459922790527
1998-10-08,0.7182289958000183
1998-10-09,0.7598959803581238
1998-10-12,0.7765629887580872
1998-10-13,0.7614579796791077
1998-10-14,0.7791669964790344
1998-10-15,0.8088539838790894
1998-10-16,0.8286460041999817
1998-10-19,0.8812500238418579
1998-10-20,0.8895829916000366
1998-10-21,0.9166669845581055
1998-10-22,0.9557290077209473
1998-10-23,0.9677079916000366
1998-10-26,1.0119789838790894
1998-10-27,0.9692710041999817
1998-10-28,0.9755210280418396
1998-10-29,1.0541670322418213
1998-10-30,1.0536459684371948
1998-11-02,1.0916670560836792
1998-11-03,1.0505210161209106
1998-11-04,1.0817710161209106
1998-11-05,1.0708329677581787
1998-11-06,1.0380209684371948
1998-11-09,1.0572919845581055
1998-11-10,1.0979169607162476
1998-11-11,1.0552079677581787
1998-11-12,1.0916670560836792
1998-11-13,1.0645829439163208
1998-11-16,1.0520830154418945
1998-11-17,1.2374999523162842
1998-11-18,1.3666670322418213
1998-11-19,1.2770830392837524
1998-11-20,1.5052080154418945
1998-11-23,1.8166669607162476
1998-11-24,1.787500023841858
1998-11-25,1.7526040077209473
1998-11-27,1.8052079677581787
1998-11-30,1.600000023841858
1998-12-01,1.7458330392837524
1998-12-02,1.662500023841858
1998-12-03,1.5791670083999634
1998-12-04,1.5708329677581787
1998-12-07,1.5916670560836792
1998-12-08,1.7005209922790527
1998-12-09,1.8020830154418945
1998-12-10,1.7760419845581055
1998-12-11,1.8583329916000366
1998-12-14,1.8520829677581787
1998-12-15,2.0229170322418213
1998-12-16,2.4083330631256104
1998-12-17,2.3062500953674316
1998-12-18,2.3890628814697266
1998-12-21,2.65625
1998-12-22,2.686458110809326
1998-12-23,2.7083330154418945
1998-12-24,2.706770896911621
1998-12-28,2.9328129291534424
1998-12-29,2.769270896911621
1998-12-30,2.6770830154418945
1998-12-31,2.6770830154418945
1999-01-04,2.957813024520874
1999-01-05,3.112499952316284
1999-01-06,3.450000047683716
1999-01-07,3.971874952316284
1999-01-08,4.006249904632568
1999-01-11,4.615624904632568
1999-01-12,4.084374904632568
1999-01-13,3.700000047683716
1999-01-14,3.450000047683716
1999-01-15,3.5093750953674316
1999-01-19,3.4953129291534424
1999-01-20,2.825000047683716
1999-01-21,2.6500000953674316
1999-01-22,3.075000047683716
1999-01-25,2.809375047683716
1999-01-26,2.8773438930511475
1999-01-27,3.140625
1999-01-28,3.0718750953674316
1999-01-29,2.92343807220459
1999-02-01,2.8968749046325684
1999-02-02,2.7562499046325684
1999-02-03,3.143749952316284
1999-02-04,2.950000047683716
1999-02-05,2.8968749046325684
1999-02-08,2.7281250953674316
1999-02-09,2.5
1999-02-10,2.4359378814697266
1999-02-11,2.746875047683716
1999-02-12,2.612499952316284
1999-02-16,2.465625047683716
1999-02-17,2.3375000953674316
1999-02-18,2.237499952316284
1999-02-19,2.546875
1999-02-22,2.6624999046325684
1999-02-23,2.879688024520874
1999-02-24,2.773437976837158
1999-02-25,3.125
1999-02-26,3.203125
1999-03-01,3.325000047683716
1999-03-02,3.03281307220459
1999-03-03,3.0875000953674316
1999-03-04,3.003124952316284
1999-03-05,3.0374999046325684
1999-03-08,3.054687976837158
1999-03-09,3.2484378814697266
1999-03-10,3.4281249046325684
1999-03-11,3.371875047683716
1999-03-12,3.332813024520874
1999-03-15,3.473438024520874
1999-03-16,3.34531307220459
1999-03-17,3.2750000953674316
1999-03-18,3.460937976837158
1999-03-19,3.37656307220459
1999-03-22,3.299999952316284
1999-03-23,2.984375
1999-03-24,3.0921878814697266
1999-03-25,3.496875047683716
1999-03-26,3.476562976837158
1999-03-29,3.7406249046325684
1999-03-30,4.117187976837158
1999-03-31,4.304687976837158
1999-04-01,4.275000095367432
1999-04-05,4.662499904632568
1999-04-06,4.571875095367432
1999-04-07,4.395312786102295
1999-04-08,4.474999904632568
1999-04-09,4.571875095367432
1999-04-12,4.61093807220459
1999-04-13,4.459374904632568
1999-04-14,4.199999809265137
1999-04-15,4.181250095367432
1999-04-16,4.75
1999-04-19,3.973438024520874
1999-04-20,4.300000190734863
1999-04-21,4.481249809265137
1999-04-22,4.75156307220459
1999-04-23,5.253125190734863
1999-04-26,5.179687976837158
1999-04-27,5.146874904632568
1999-04-28,4.837500095367432
1999-04-29,4.206250190734863
1999-04-30,4.301562786102295
1999-05-03,3.773437976837158
1999-05-04,3.575000047683716
1999-05-05,3.6624999046325684
1999-05-06,3.434375047683716
1999-05-07,3.409374952316284
1999-05-10,3.671875
1999-05-11,3.7093749046325684
1999-05-12,3.5734379291534424
1999-05-13,3.4000000953674316
1999-05-14,3.309375047683716
1999-05-17,3.440624952316284
1999-05-18,3.315624952316284
1999-05-19,3.489063024520874
1999-05-20,3.270313024520874
1999-05-21,3.2140629291534424
1999-05-24,2.9375
1999-05-25,2.789062976837158
1999-05-26,3.023437976837158
1999-05-27,2.864063024520874
1999-05-28,2.96875
1999-06-01,2.645313024520874
1999-06-02,2.8031249046325684
1999-06-03,2.62656307220459
1999-06-04,2.710937976837158
1999-06-07,2.934375047683716
1999-06-08,2.789062976837158
1999-06-09,2.8499999046325684
1999-06-10,2.898437976837158
1999-06-11,2.645313024520874
1999-06-14,2.299999952316284
1999-06-15,2.4124999046325684
1999-06-16,2.7921879291534424
1999-06-17,2.8234379291534424
1999-06-18,2.78281307220459
1999-06-21,3.0875000953674316
1999-06-22,2.9375
1999-06-23,2.9437499046325684
1999-06-24,2.840625047683716
1999-06-25,2.754688024520874
1999-06-28,2.76718807220459
1999-06-29,2.9015629291534424
1999-06-30,3.128124952316284
1999-07-01,3.059375047683716
1999-07-02,3.101562976837158
1999-07-06,3.171875
1999-07-07,3.046875
1999-07-08,3.1343750953674316
1999-07-09,3.137500047683716
1999-07-12,2.934375047683716
1999-07-13,3.153125047683716
1999-07-14,3.375
1999-07-15,3.489063024520874
1999-07-16,3.440624952316284
1999-07-19,3.2921879291534424
1999-07-20,3.003124952316284
1999-07-21,3.1359379291534424
1999-07-22,2.6703128814697266
1999-07-23,2.864063024520874
1999-07-26,2.648437976837158
1999-07-27,2.5250000953674316
1999-07-28,2.643749952316284
1999-07-29,2.539062976837158
1999-07-30,2.50156307220459
1999-08-02,2.3499999046325684
1999-08-03,2.371875047683716
1999-08-04,2.210937976837158
1999-08-05,2.4312500953674316
1999-08-06,2.239063024520874
1999-08-09,2.137500047683716
1999-08-10,2.2750000953674316
1999-08-11,2.273437976837158
1999-08-12,2.293750047683716
1999-08-13,2.4359378814697266
1999-08-16,2.457813024520874
1999-08-17,2.731250047683716
1999-08-18,2.828125
1999-08-19,2.653125047683716
1999-08-20,2.835937976837158
1999-08-23,2.9593749046325684
1999-08-24,3.00156307220459
1999-08-25,3.3218750953674316
1999-08-26,3.2140629291534424
1999-08-27,3.2125000953674316
1999-08-30,2.981250047683716
1999-08-31,3.109375
1999-09-01,2.976562976837158
1999-09-02,3.003124952316284
1999-09-03,3.121875047683716
1999-09-07,3.1468749046325684
1999-09-08,3.0718750953674316
1999-09-09,3.1812500953674316
1999-09-10,3.325000047683716
1999-09-13,3.1656250953674316
1999-09-14,3.299999952316284
1999-09-15,3.278125047683716
1999-09-16,3.262500047683716
1999-09-17,3.190624952316284
1999-09-20,3.137500047683716
1999-09-21,3.112499952316284
1999-09-22,3.299999952316284
1999-09-23,3.112499952316284
1999-09-24,3.25
1999-09-27,3.128124952316284
1999-09-28,3.293750047683716
1999-09-29,4.037499904632568
1999-09-30,3.996875047683716
1999-10-01,3.862499952316284
1999-10-04,3.8531250953674316
1999-10-05,3.921875
1999-10-06,4.121874809265137
1999-10-07,4.365624904632568
1999-10-08,4.462500095367432
1999-10-11,4.418749809265137
1999-10-12,4.246874809265137
1999-10-13,3.996875047683716
1999-10-14,3.9796879291534424
1999-10-15,3.753124952316284
1999-10-18,3.703125
1999-10-19,3.831249952316284
1999-10-20,4.025000095367432
1999-10-21,4.037499904632568
1999-10-22,3.9312500953674316
1999-10-25,4.137499809265137
1999-10-26,4.0625
1999-10-27,3.796875
1999-10-28,3.549999952316284
1999-10-29,3.53125
1999-11-01,3.456249952316284
1999-11-02,3.3218750953674316
1999-11-03,3.2906250953674316
1999-11-04,3.153125047683716
1999-11-05,3.246875047683716
1999-11-08,3.9000000953674316
1999-11-09,3.5406250953674316
1999-11-10,3.5999999046325684
1999-11-11,3.6500000953674316
1999-11-12,3.746875047683716
1999-11-15,3.674999952316284
1999-11-16,3.9468750953674316
1999-11-17,3.825000047683716
1999-11-18,3.8968749046325684
1999-11-19,3.8968749046325684
1999-11-22,4.025000095367432
1999-11-23,4.087500095367432
1999-11-24,4.362500190734863
1999-11-26,4.65625
1999-11-29,4.521874904632568
1999-11-30,4.253125190734863
1999-12-01,4.25
1999-12-02,4.453125
1999-12-03,4.328125
1999-12-06,4.387499809265137
1999-12-07,4.303124904632568
1999-12-08,4.428124904632568
1999-12-09,5.181250095367432
1999-12-10,5.334374904632568
1999-12-13,5.125
1999-12-14,4.78125
1999-12-15,4.824999809265137
1999-12-16,4.743750095367432
1999-12-17,4.703125
1999-12-20,4.849999904632568
1999-12-21,4.993750095367432
1999-12-22,4.884375095367432
1999-12-23,4.5
1999-12-27,4.056250095367432
1999-12-28,4.115624904632568
1999-12-29,4.175000190734863
1999-12-30,3.953125
1999-12-31,3.8062500953674316
2000-01-03,4.46875
2000-01-04,4.096875190734863
2000-01-05,3.487499952316284
2000-01-06,3.278125047683716
2000-01-07,3.4781250953674316
2000-01-10,3.4593749046325684
2000-01-11,3.3375000953674316
2000-01-12,3.1781249046325684
2000-01-13,3.296875
2000-01-14,3.2125000953674316
2000-01-18,3.206249952316284
2000-01-19,3.340625047683716
2000-01-20,3.237499952316284
2000-01-21,3.1031250953674316
2000-01-24,3.5062499046325684
2000-01-25,3.4625000953674316
2000-01-26,3.2406249046325684
2000-01-27,3.346874952316284
2000-01-28,3.0843749046325684
2000-01-31,3.2281250953674316
2000-02-01,3.371875047683716
2000-02-02,3.471874952316284
2000-02-03,4.209374904632568
2000-02-04,3.9281249046325684
2000-02-07,3.75
2000-02-08,4.15625
2000-02-09,4.012499809265137
2000-02-10,3.809375047683716
2000-02-11,3.809375047683716
2000-02-14,3.721874952316284
2000-02-15,3.690624952316284
2000-02-16,3.534374952316284
2000-02-17,3.450000047683716
2000-02-18,3.237499952316284
2000-02-22,3.1781249046325684
2000-02-23,3.5218749046325684
2000-02-24,3.421875
2000-02-25,3.456249952316284
2000-02-28,3.2874999046325684
2000-02-29,3.4437499046325684
2000-03-01,3.293750047683716
2000-03-02,3.128124952316284
2000-03-03,3.125
2000-03-06,3.1968750953674316
2000-03-07,3.174999952316284
2000-03-08,3.1812500953674316
2000-03-09,3.440624952316284
2000-03-10,3.34375
2000-03-13,3.265625
2000-03-14,3.28125
2000-03-15,3.1875
2000-03-16,3.3125
2000-03-17,3.2406249046325684
2000-03-20,3.2093749046325684
2000-03-21,3.6187500953674316
2000-03-22,3.534374952316284
2000-03-23,3.3843750953674316
2000-03-24,3.6343750953674316
2000-03-27,3.65625
2000-03-28,3.5062499046325684
2000-03-29,3.3125
2000-03-30,3.325000047683716
2000-03-31,3.3499999046325684
2000-04-03,3.1781249046325684
2000-04-04,3.1968750953674316
2000-04-05,3.109375
2000-04-06,3.2125000953674316
2000-04-07,3.378124952316284
2000-04-10,3.168750047683716
2000-04-11,3.168750047683716
2000-04-12,2.8187499046325684
2000-04-13,2.4000000953674316
2000-04-14,2.34375
2000-04-17,2.3531250953674316
2000-04-18,2.746875047683716
2000-04-19,2.671875
2000-04-20,2.6187500953674316
2000-04-24,2.4906249046325684
2000-04-25,2.621875047683716
2000-04-26,2.674999952316284
2000-04-27,2.643749952316284
2000-04-28,2.7593750953674316
2000-05-01,2.996875047683716
2000-05-02,2.8062500953674316
2000-05-03,2.706249952316284
2000-05-04,2.753124952316284
2000-05-05,2.924999952316284
2000-05-08,2.800781011581421
2000-05-09,2.8125
2000-05-10,2.6656250953674316
2000-05-11,2.7437500953674316
2000-05-12,2.6875
2000-05-15,2.8031249046325684
2000-05-16,2.953125
2000-05-17,3.049999952316284
2000-05-18,2.768749952316284
2000-05-19,2.6312499046325684
2000-05-22,2.59375
2000-05-23,2.3343749046325684
2000-05-24,2.4281249046325684
2000-05-25,2.2750000953674316
2000-05-26,2.325000047683716
2000-05-30,2.5875000953674316
2000-05-31,2.4156250953674316
2000-06-01,2.5093750953674316
2000-06-02,2.893749952316284
2000-06-05,2.7249999046325684
2000-06-06,2.528125047683716
2000-06-07,2.590625047683716
2000-06-08,2.59375
2000-06-09,2.609375
2000-06-12,2.421875
2000-06-13,2.450000047683716
2000-06-14,2.3218750953674316
2000-06-15,2.315624952316284
2000-06-16,2.299999952316284
2000-06-19,2.265625
2000-06-20,2.3062500953674316
2000-06-21,2.3031249046325684
2000-06-22,2.0999999046325684
2000-06-23,1.693750023841858
2000-06-26,1.696874976158142
2000-06-27,1.8250000476837158
2000-06-28,1.8937499523162842
2000-06-29,1.8562500476837158
2000-06-30,1.8156249523162842
2000-07-03,1.850000023841858
2000-07-05,1.8250000476837158
2000-07-06,1.803125023841858
2000-07-07,1.806249976158142
2000-07-10,1.7531249523162842
2000-07-11,1.65625
2000-07-12,1.7531249523162842
2000-07-13,1.75
2000-07-14,2.1312499046325684
2000-07-17,2.0562500953674316
2000-07-18,2.0875000953674316
2000-07-19,2.043750047683716
2000-07-20,2.015625
2000-07-21,2.0562500953674316
2000-07-24,1.9375
2000-07-25,1.881250023841858
2000-07-26,1.803125023841858
2000-07-27,1.568750023841858
2000-07-28,1.5
2000-07-31,1.506250023841858
2000-08-01,1.5125000476837158
2000-08-02,1.540624976158142
2000-08-03,1.5750000476837158
2000-08-04,1.625
2000-08-07,1.6906249523162842
2000-08-08,1.646875023841858
2000-08-09,1.5437500476837158
2000-08-10,1.521875023841858
2000-08-11,1.6843750476837158
2000-08-14,1.743749976158142
2000-08-15,1.8781249523162842
2000-08-16,1.931249976158142
2000-08-17,1.912500023841858
2000-08-18,1.9500000476837158
2000-08-21,1.875
2000-08-22,1.8250000476837158
2000-08-23,1.9406249523162842
2000-08-24,1.96875
2000-08-25,1.9968750476837158
2000-08-28,1.9562499523162842
2000-08-29,1.9812500476837158
2000-08-30,2.1468749046325684
2000-08-31,2.075000047683716
2000-09-01,2.075000047683716
2000-09-05,2.284374952316284
2000-09-06,2.293750047683716
2000-09-07,2.174999952316284
2000-09-08,2.1468749046325684
2000-09-11,2.1187500953674316
2000-09-12,2.1343750953674316
2000-09-13,2.121875047683716
2000-09-14,2.2437500953674316
2000-09-15,2.1812500953674316
2000-09-18,2.140625
2000-09-19,2.0374999046325684
2000-09-20,1.875
2000-09-21,2.003124952316284
2000-09-22,2.0718750953674316
2000-09-25,2.018749952316284
2000-09-26,1.9874999523162842
2000-09-27,1.8937499523162842
2000-09-28,2.0
2000-09-29,1.921875
2000-10-02,1.7937500476837158
2000-10-03,1.7531249523162842
2000-10-04,1.7999999523162842
2000-10-05,1.678125023841858
2000-10-06,1.578125
2000-10-09,1.5031249523162842
2000-10-10,1.521875023841858
2000-10-11,1.390625
2000-10-12,1.256250023841858
2000-10-13,1.421875
2000-10-16,1.2156250476837158
2000-10-17,1.0968749523162842
2000-10-18,1.256250023841858
2000-10-19,1.3875000476837158
2000-10-20,1.540624976158142
2000-10-23,1.5
2000-10-24,1.478124976158142
2000-10-25,1.59375
2000-10-26,1.84375
2000-10-27,1.78125
2000-10-30,1.6437499523162842
2000-10-31,1.8312499523162842
2000-11-01,1.868749976158142
2000-11-02,1.9874999523162842
2000-11-03,1.8781249523162842
2000-11-06,1.828125
2000-11-07,1.8468749523162842
2000-11-08,1.693750023841858
2000-11-09,1.5625
2000-11-10,1.5031249523162842
2000-11-13,1.390625
2000-11-14,1.446874976158142
2000-11-15,1.475000023841858
2000-11-16,1.390625
2000-11-17,1.3718750476837158
2000-11-20,1.290624976158142
2000-11-21,1.212499976158142
2000-11-22,1.259374976158142
2000-11-24,1.446874976158142
2000-11-27,1.399999976158142
2000-11-28,1.2515629529953003
2000-11-29,1.3468749523162842
2000-11-30,1.234375
2000-12-01,1.2312500476837158
2000-12-04,1.328125
2000-12-05,1.2687499523162842
2000-12-06,1.181249976158142
2000-12-07,1.068750023841858
2000-12-08,1.171875
2000-12-11,1.265625
2000-12-12,1.2937500476837158
2000-12-13,1.1875
2000-12-14,1.134374976158142
2000-12-15,1.1437499523162842
2000-12-18,0.9937499761581421
2000-12-19,0.9125000238418579
2000-12-20,0.8343750238418579
2000-12-21,0.7593749761581421
2000-12-22,0.778124988079071
2000-12-26,0.846875011920929
2000-12-27,0.84375
2000-12-28,0.8687499761581421
2000-12-29,0.778124988079071
2001-01-02,0.6937500238418579
2001-01-03,0.878125011920929
2001-01-04,0.7749999761581421
2001-01-05,0.7281249761581421
2001-01-08,0.746874988079071
2001-01-09,0.8187500238418579
2001-01-10,0.824999988079071
2001-01-11,0.8500000238418579
2001-01-12,0.8843749761581421
2001-01-16,0.903124988079071
2001-01-17,0.918749988079071
2001-01-18,0.9750000238418579
2001-01-19,0.996874988079071
2001-01-22,0.925000011920929
2001-01-23,0.947655975818634
2001-01-24,1.09375
2001-01-25,0.949999988079071
2001-01-26,0.9750000238418579
2001-01-29,1.006250023841858
2001-01-30,0.9468749761581421
2001-01-31,0.8656250238418579
2001-02-01,0.8125
2001-02-02,0.71875
2001-02-05,0.721875011920929
2001-02-06,0.7906249761581421
2001-02-07,0.75
2001-02-08,0.71875
2001-02-09,0.668749988079071
2001-02-12,0.7250000238418579
2001-02-13,0.6875
2001-02-14,0.721875011920929
2001-02-15,0.7250000238418579
2001-02-16,0.684374988079071
2001-02-20,0.625
2001-02-21,0.596875011920929
2001-02-22,0.596875011920929
2001-02-23,0.590624988079071
2001-02-26,0.596875011920929
2001-02-27,0.5874999761581421
2001-02-28,0.5093749761581421
2001-03-01,0.5218750238418579
2001-03-02,0.5
2001-03-05,0.6312500238418579
2001-03-06,0.59375
2001-03-07,0.612500011920929
2001-03-08,0.5843750238418579
2001-03-09,0.612500011920929
2001-03-12,0.53125
2001-03-13,0.550000011920929
2001-03-14,0.53125
2001-03-15,0.543749988079071
2001-03-16,0.550000011920929
2001-03-19,0.5249999761581421
2001-03-20,0.512499988079071
2001-03-21,0.5
2001-03-22,0.5093749761581421
2001-03-23,0.5093749761581421
2001-03-26,0.546999990940094
2001-03-27,0.5820000171661377
2001-03-28,0.5400000214576721
2001-03-29,0.5
2001-03-30,0.5115000009536743
2001-04-02,0.45500001311302185
2001-04-03,0.43149998784065247
2001-04-04,0.41999998688697815
2001-04-05,0.4560000002384186
2001-04-06,0.41850000619888306
2001-04-09,0.5590000152587891
2001-04-10,0.6004999876022339
2001-04-11,0.6660000085830688
2001-04-12,0.7335000038146973
2001-04-16,0.7014999985694885
2001-04-17,0.7369999885559082
2001-04-18,0.8270000219345093
2001-04-19,0.7994999885559082
2001-04-20,0.7889999747276306
2001-04-23,0.8100000023841858
2001-04-24,0.7839999794960022
2001-04-25,0.8044999837875366
2001-04-26,0.7714999914169312
2001-04-27,0.7634999752044678
2001-04-30,0.7889999747276306
2001-05-01,0.8445000052452087
2001-05-02,0.8554999828338623
2001-05-03,0.8374999761581421
2001-05-04,0.878000020980835
2001-05-07,0.8460000157356262
2001-05-08,0.8090000152587891
2001-05-09,0.7505000233650208
2001-05-10,0.7310000061988831
2001-05-11,0.734000027179718
2001-05-14,0.6664999723434448
2001-05-15,0.6769999861717224
2001-05-16,0.7064999938011169
2001-05-17,0.7390000224113464
2001-05-18,0.7360000014305115
2001-05-21,0.8190000057220459
2001-05-22,0.8125
2001-05-23,0.7799999713897705
2001-05-24,0.8374999761581421
2001-05-25,0.8544999957084656
2001-05-29,0.8610000014305115
2001-05-30,0.7829999923706055
2001-05-31,0.8345000147819519
2001-06-01,0.8475000262260437
2001-06-04,0.8454999923706055
2001-06-05,0.8220000267028809
2001-06-06,0.7994999885559082
2001-06-07,0.8065000176429749
2001-06-08,0.7850000262260437
2001-06-11,0.7429999709129333
2001-06-12,0.7319999933242798
2001-06-13,0.7059999704360962
2001-06-14,0.6644999980926514
2001-06-15,0.6244999766349792
2001-06-18,0.5914999842643738
2001-06-19,0.5680000185966492
2001-06-20,0.6265000104904175
2001-06-21,0.6539999842643738
2001-06-22,0.6200000047683716
2001-06-25,0.640500009059906
2001-06-26,0.6625000238418579
2001-06-27,0.7020000219345093
2001-06-28,0.7179999947547913
2001-06-29,0.7074999809265137
2001-07-02,0.7264999747276306
2001-07-03,0.7064999938011169
2001-07-05,0.7634999752044678
2001-07-06,0.7634999752044678
2001-07-09,0.7904999852180481
2001-07-10,0.7804999947547913
2001-07-11,0.7670000195503235
2001-07-12,0.8245000243186951
2001-07-13,0.8489999771118164
2001-07-16,0.8004999756813049
2001-07-17,0.8174999952316284
2001-07-18,0.7979999780654907
2001-07-19,0.8245000243186951
2001-07-20,0.8489999771118164
2001-07-23,0.8015000224113464
2001-07-24,0.6029999852180481
2001-07-25,0.5755000114440918
2001-07-26,0.6165000200271606
2001-07-27,0.612500011920929
2001-07-30,0.6274999976158142
2001-07-31,0.6244999766349792
2001-08-01,0.625
2001-08-02,0.609499990940094
2001-08-03,0.6075000166893005
2001-08-06,0.5950000286102295
2001-08-07,0.5799999833106995
2001-08-08,0.5554999709129333
2001-08-09,0.5230000019073486
2001-08-10,0.4975000023841858
2001-08-13,0.5059999823570251
2001-08-14,0.5264999866485596
2001-08-15,0.5040000081062317
2001-08-16,0.49050000309944153
2001-08-17,0.49950000643730164
2001-08-20,0.5199999809265137
2001-08-21,0.4945000112056732
2001-08-22,0.5099999904632568
2001-08-23,0.4814999997615814
