Price,Close,High,Low,Open,Volume
Ticker,INTC,INTC,INTC,INTC,INTC
Date,,,,,
1998-01-02,10.279914855957031,10.279914855957031,9.979125608880835,10.00566583656403,40927200
1998-01-05,10.545316696166992,10.635995803663395,10.191447008376153,10.341841625687259,78368400
1998-01-06,10.350687026977539,10.518775106902815,10.288759839636649,10.456847919561925,48313600
1998-01-07,10.297609329223633,10.421463736963435,10.1295212044339,10.297609329223633,55380800
1998-01-08,10.518776893615723,10.58955083402693,10.209140904316689,10.22683438941949,75730400
1998-01-09,10.173749923706055,10.616086876910666,10.08307084829911,10.554159703462021,88028800
1998-01-12,10.704559326171875,10.713406069416644,10.005666609835034,10.023360096324573,123747600
1998-01-13,10.890338897705078,10.934572605656763,10.793024740211369,10.810718223392042,97348000
1998-01-14,10.678014755249023,10.908029986099459,10.527620181231432,10.899183246451365,123962000
1998-01-15,10.660327911376953,10.810722579006338,10.563013714675586,10.598400695294266,53458400
1998-01-16,10.589550018310547,10.73994463009942,10.563009792700747,10.731097888229485,59281200
1998-01-20,10.7930326461792,10.801879394249838,10.598404188625148,10.633791180907702,49972000
1998-01-21,10.854954719543457,10.996502621346794,10.669173098426576,10.678019842289284,69415200
1998-01-22,10.828413009643555,10.969960892122556,10.748792325749116,10.757639068404055,49898000
1998-01-23,10.925726890563965,11.023041057200567,10.828412723927363,10.881493178456418,56184800
1998-01-26,10.996502876281738,11.040736596620762,10.899188691535882,10.899188691535882,44695200
1998-01-27,11.208823204040527,11.261903661202519,10.952267661090902,11.023041603973557,58713200
1998-01-28,11.452022552490234,11.531673404864586,11.257320468908484,11.29272084774153,67063600
1998-01-29,11.611324310302734,11.735225636784625,11.363521657338957,11.372371752087664,72366400
1998-01-30,11.469720840454102,11.717523451204654,11.45202065397192,11.682123078240288,45384000
1998-02-02,11.761775970458984,11.839214299835595,11.637874643456406,11.6821251173859,62426000
1998-02-03,12.221981048583984,12.337032282205703,11.841426968142919,11.89452753750679,99884400
1998-02-04,12.398979187011719,12.505180293538587,12.124626328483979,12.195427066168557,75391600
1998-02-05,12.24853229522705,12.752987743802153,12.19543172169283,12.567135736432379,97320800
1998-02-06,12.396770477294922,12.460933665558631,12.124630058107474,12.142330247973325,52042800
1998-02-09,12.151180267333984,12.44323339830414,12.098079698066684,12.381282734158955,45804400
1998-02-10,12.213129997253418,12.434382352276124,12.044978207436161,12.09807877264161,59575200
1998-02-11,12.044983863830566,12.186585437542021,11.92993258519001,12.133484847400226,64918000
1998-02-12,12.036125183105469,12.071525551291073,11.717521869435028,11.876823526270249,70388800
1998-02-13,11.8679780960083,12.027279815417808,11.8679780960083,11.947628955713055,39093600
1998-02-17,11.983025550842285,12.027276014471687,11.885674530857598,11.983025550842283,41481600
1998-02-18,12.310478210449219,12.319328302620642,11.929924247078034,11.94762443142088,65802800
1998-02-19,12.823781967163086,12.903432786834905,12.478628415251864,12.602529690296917,136295200
1998-02-20,13.0007963180542,13.08044721448884,12.81494422637337,12.921145421619558,98482000
1998-02-23,13.337093353271484,13.399044019146004,13.080440594648477,13.16894154589779,68921200
1998-02-24,13.08044719696045,13.540652375743901,13.06274699777647,13.328249985536155,75785200
1998-02-25,13.31054973602295,13.363650333374105,13.115847545735381,13.124697645293907,49980000
1998-02-26,13.071587562561035,13.319390170382098,13.062737469424569,13.275139704699765,55918800
1998-02-27,12.69989013671875,13.0804443359375,12.67333984375,13.01849365234375,73563600
1998-03-02,12.407832145690918,12.938837800998659,12.390131957180659,12.717585444620434,71733600
1998-03-03,12.0803804397583,12.2219819687225,11.912228624113313,12.168881395360925,116639200
1998-03-04,12.2396821975708,12.31048296227114,12.009579712294705,12.02727990346979,54200000
1998-03-05,10.699760437011719,10.956413086038468,10.62010961489997,10.62895970624572,369330400
1998-03-06,11.062614440917969,11.080314624023437,10.77941151123047,10.956413342285156,128355600
1998-03-09,10.628954887390137,11.09800951605931,10.611254712723376,11.08030934139255,107076800
1998-03-10,10.690912246704102,10.832513733415412,10.611261410428988,10.832513733415412,68406000
1998-03-11,10.744012832641602,10.850213947956016,10.628961624384319,10.841363855013148,56479200
1998-03-12,10.814810752868652,10.859061206030962,10.664359212116796,10.779410390338803,39483600
1998-03-13,10.850217819213867,10.974119164620877,10.841367723113366,10.903318395816871,33584400
1998-03-16,11.000673294067383,11.027223591639547,10.903322202969441,10.912172302160164,36159600
1998-03-17,10.867912292480469,11.00066366413129,10.708610646499485,10.974113389801126,55440400
1998-03-18,10.903316497802734,10.965267159722067,10.744014795724446,10.752864890284352,32528000
1998-03-19,10.947569847106934,11.036070815959858,10.8679189751393,10.956419943992225,34558000
1998-03-20,10.726312637329102,10.974115239511622,10.664361986783472,10.974115239511622,64090800
1998-03-23,10.628954887390137,10.6909054987238,10.54045401405633,10.6909054987238,73635600
1998-03-24,10.5404634475708,10.744015638413897,10.478512780792467,10.646664590619373,62888800
1998-03-25,10.770565032958984,10.823665600089432,10.65551380417635,10.744014749393761,66587600
1998-03-26,11.071470260620117,11.08032035675171,10.867918049593529,10.894468337988302,55606400
1998-03-27,11.168817520141602,11.266168544485149,11.080316588920194,11.089166682042334,72785200
1998-03-30,10.956422805786133,11.151124988118358,10.921022408998455,11.133424789724518,44500400
1998-03-31,11.0537691116333,11.080319397730097,10.85021691822452,10.859067013590119,57452000
1998-04-01,10.97411823272705,11.036068900169866,10.823666611794504,10.974118232727053,60100800
1998-04-02,10.814810752868652,10.974112384252969,10.770560299706341,10.89446156856081,44330800
1998-04-03,10.867912292480469,11.027213938461454,10.77941137804659,10.850212109593693,74411200
1998-04-06,10.460811614990234,10.797115203289414,10.460811614990234,10.788265108860488,71554000
1998-04-07,10.28381061553955,10.531613280974238,10.213009853986783,10.478512709809662,73555200
1998-04-08,10.274958610534668,10.398859920222424,10.097956739552158,10.336909265378546,80134000
1998-04-09,10.443106651306152,10.575858007043095,10.398856199393837,10.49620719360093,58564000
1998-04-13,10.797123908996582,10.832524315255588,10.407719440147526,10.460820049536032,63446000
1998-04-14,10.761717796325684,10.894469249405358,10.628966343246008,10.708617215093813,69982000
1998-04-15,10.602413177490234,11.25732016842035,10.584712988546178,11.07146818450775,142813200
1998-04-16,10.531615257263184,10.602416032101926,10.37452603808972,10.398863804440538,72342800
1998-04-17,10.646665573120117,10.66436576526163,10.469663651704986,10.487363843846499,45112800
1998-04-20,10.832518577575684,10.850218771329892,10.60241605877097,10.611266155648075,40400400
1998-04-21,11.177669525146484,11.186519619782388,10.991817537792503,11.009517727064312,93195600
1998-04-22,11.903379440307617,11.965330113974646,11.20422183749401,11.221922029970305,151875200
1998-04-23,11.788320541381836,12.04497316578129,11.620168821947711,11.788320541381836,98472000
1998-04-24,11.620177268981934,11.806029304510204,11.505126008893004,11.59362697819218,68476800
1998-04-27,11.328123092651367,11.522825208306314,11.15112116932869,11.363523477315903,83156000
1998-04-28,11.230766296386719,11.522819320642638,11.0803147384367,11.43431840420145,61831600
1998-04-29,11.350114822387695,11.403235484582957,11.155339061005067,11.261580385395591,41810400
1998-04-30,11.447503089904785,11.55374441788534,11.243873877942056,11.420942757909646,50554000
1998-05-01,11.633427619934082,11.686548293997708,11.35011735826141,11.465212152065932,45786400
1998-05-04,11.615715026855469,11.828197618810142,11.509473730878133,11.651128792181249,36578000
1998-05-05,11.598014831542969,11.72196308165106,11.553747599361506,11.580307938670384,34794800
1998-05-06,11.527181625366211,11.651129814886279,11.43864720428045,11.642276372777703,32992800
