Date,CSCO
1999-05-12,19.312124252319336
1999-05-13,19.13933753967285
1999-05-14,18.773418426513672
1999-05-17,18.936050415039062
1999-05-18,18.8953914642334
1999-05-19,18.956377029418945
1999-05-20,18.6616153717041
1999-05-21,18.41767120361328
1999-05-24,17.787487030029297
1999-05-25,16.974346160888672
1999-05-26,17.746829986572266
1999-05-27,17.563871383666992
1999-05-28,17.726497650146484
1999-06-01,17.411407470703125
1999-06-02,17.909460067749023
1999-06-03,17.696008682250977
1999-06-04,18.681941986083984
1999-06-07,18.763254165649414
1999-06-08,18.163562774658203
1999-06-09,18.498985290527344
1999-06-10,17.960277557373047
1999-06-11,18.000934600830078
1999-06-14,17.53337287902832
1999-06-15,18.08224868774414
1999-06-16,18.90555763244629
1999-06-17,19.088510513305664
1999-06-18,19.413768768310547
1999-06-21,20.023624420166016
1999-06-22,19.352787017822266
1999-06-23,20.12527084350586
1999-06-24,19.596729278564453
1999-06-25,19.942306518554688
1999-06-28,20.145601272583008
1999-06-29,20.32855224609375
1999-06-30,20.958744049072266
1999-07-01,20.93841552734375
1999-07-02,21.812536239624023
1999-07-06,21.69057273864746
1999-07-07,21.54826545715332
1999-07-08,21.609256744384766
1999-07-09,21.812536239624023
1999-07-12,21.344982147216797
1999-07-13,21.223011016845703
1999-07-14,21.24333381652832
1999-07-15,21.649913787841797
1999-07-16,21.46695899963379
1999-07-19,21.121370315551758
1999-07-20,20.247238159179688
1999-07-21,20.511512756347656
1999-07-22,19.881332397460938
1999-07-23,20.47085952758789
1999-07-26,19.86099624633789
1999-07-27,20.47085952758789
1999-07-28,20.592819213867188
1999-07-29,20.084613800048828
1999-07-30,20.206584930419922
1999-08-02,20.104938507080078
1999-08-03,19.881332397460938
1999-08-04,19.67803382873535
1999-08-05,20.0033016204834
1999-08-06,20.247238159179688
1999-08-09,19.45442771911621
1999-08-10,19.108840942382812
1999-08-11,20.47085952758789
1999-08-12,20.06429100036621
1999-08-13,20.674142837524414
1999-08-16,20.65381622314453
1999-08-17,20.89775848388672
1999-08-18,20.592819213867188
1999-08-19,20.247238159179688
1999-08-20,20.857086181640625
1999-08-23,21.38564682006836
1999-08-24,21.58892059326172
1999-08-25,22.32075309753418
1999-08-26,22.422393798828125
1999-08-27,22.28009796142578
1999-08-30,21.710899353027344
1999-08-31,22.056476593017578
1999-09-01,22.422393798828125
1999-09-02,22.19878387451172
1999-09-03,23.07291030883789
1999-09-07,22.88994789123535
1999-09-08,22.422393798828125
1999-09-09,22.747650146484375
1999-09-10,23.011919021606445
1999-09-13,22.991594314575195
1999-09-14,23.39816665649414
1999-09-15,22.930614471435547
1999-09-16,22.930614471435547
1999-09-17,23.906381607055664
1999-09-20,23.80474090576172
1999-09-21,23.13389778137207
1999-09-22,23.49980926513672
1999-09-23,22.564701080322266
1999-09-24,22.44272232055664
1999-09-27,22.158124923706055
1999-09-28,22.23944091796875
1999-09-29,21.73122215270996
1999-09-30,22.30042839050293
1999-10-01,22.402070999145508
1999-10-04,22.930614471435547
1999-10-05,23.296518325805664
1999-10-06,23.393085479736328
1999-10-07,23.052583694458008
1999-10-08,23.357507705688477
1999-10-11,23.560791015625
1999-10-12,23.337181091308594
1999-10-13,22.869630813598633
1999-10-14,22.564701080322266
1999-10-15,21.85319709777832
1999-10-18,21.914182662963867
1999-10-19,21.914182662963867
1999-10-20,22.747650146484375
1999-10-21,22.503707885742188
1999-10-22,21.649913787841797
1999-10-25,21.62958526611328
1999-10-26,21.873531341552734
1999-10-27,22.503707885742188
1999-10-28,23.07291030883789
1999-10-29,24.06900978088379
1999-11-01,23.703096389770508
1999-11-02,23.906381607055664
1999-11-03,23.255863189697266
1999-11-04,22.767990112304688
1999-11-05,23.886051177978516
1999-11-08,24.495912551879883
1999-11-09,24.150327682495117
1999-11-10,25.857912063598633
1999-11-11,27.240257263183594
1999-11-12,27.138622283935547
1999-11-15,26.935331344604492
1999-11-16,27.48421287536621
1999-11-17,27.565515518188477
1999-11-18,28.60228729248047
1999-11-19,28.66326904296875
1999-11-22,28.459970474243164
1999-11-23,28.78524398803711
1999-11-24,30.065935134887695
1999-11-26,30.30986785888672
1999-11-29,30.167566299438477
1999-11-30,29.008848190307617
1999-12-01,29.74066925048828
1999-12-02,30.411527633666992
1999-12-03,31.082353591918945
1999-12-06,31.956483840942383
1999-12-07,33.013572692871094
1999-12-08,32.505374908447266
1999-12-09,32.07847213745117
1999-12-10,32.46470642089844
1999-12-13,32.911930084228516
1999-12-14,31.85484504699707
1999-12-15,31.184003829956055
1999-12-16,31.834522247314453
1999-12-17,32.42404556274414
1999-12-20,33.582767486572266
1999-12-21,33.82670593261719
1999-12-22,33.338836669921875
1999-12-23,33.96901321411133
1999-12-27,34.21294403076172
1999-12-28,34.21294403076172
1999-12-29,34.517887115478516
1999-12-30,34.53821563720703
1999-12-31,34.84314727783203
2000-01-03,35.14807891845703
2000-01-04,33.17620086669922
2000-01-05,33.074562072753906
2000-01-06,32.525691986083984
2000-01-07,34.43656921386719
2000-01-10,35.71729278564453
2000-01-11,34.639854431152344
2000-01-12,33.76572799682617
2000-01-13,34.53821563720703
2000-01-14,34.985435485839844
2000-01-18,36.42876434326172
2000-01-19,36.53040313720703
2000-01-20,36.550750732421875
2000-01-21,37.48586654663086
2000-01-24,35.47331619262695
2000-01-25,36.46942138671875
2000-01-26,34.86347198486328
2000-01-27,34.680519104003906
2000-01-28,33.78606033325195
2000-01-31,35.615631103515625
2000-02-01,38.31932067871094
2000-02-02,37.03862762451172
2000-02-03,38.31932067871094
2000-02-04,39.39675521850586
2000-02-07,40.718101501464844
2000-02-08,40.92137908935547
2000-02-09,41.89714813232422
2000-02-10,44.2146110534668
2000-02-11,42.58833694458008
2000-02-14,42.446022033691406
2000-02-15,41.63287353515625
2000-02-16,41.3635368347168
2000-02-17,42.446022033691406
2000-02-18,40.92137908935547
2000-02-22,40.3115234375
2000-02-23,45.08872604370117
2000-02-24,44.64150619506836
2000-02-25,43.17784118652344
2000-02-28,42.46635055541992
2000-02-29,42.99488830566406
2000-03-01,42.832271575927734
2000-03-02,43.17784118652344
2000-03-03,44.70249557495117
2000-03-06,44.27558898925781
2000-03-07,42.954227447509766
2000-03-08,43.055885314941406
2000-03-09,45.31235122680664
2000-03-10,44.35690689086914
2000-03-13,44.29592514038086
2000-03-14,42.85259246826172
2000-03-15,41.83616638183594
2000-03-16,42.82718276977539
2000-03-17,43.90968322753906
2000-03-20,43.62507247924805
2000-03-21,45.81547546386719
2000-03-22,46.958961486816406
2000-03-23,50.61810302734375
2000-03-24,51.63454818725586
2000-03-27,52.081756591796875
2000-03-28,50.658756256103516
2000-03-29,49.479713439941406
2000-03-30,47.894065856933594
2000-03-31,50.29285430908203
2000-04-03,47.446842193603516
2000-04-04,47.56882095336914
2000-04-05,46.91830825805664
2000-04-06,46.71501541137695
2000-04-07,48.74787139892578
2000-04-10,47.20291519165039
2000-04-11,45.535980224609375
2000-04-12,42.28340148925781
2000-04-13,39.762664794921875
2000-04-14,37.07929229736328
2000-04-17,43.25917053222656
2000-04-18,45.048065185546875
2000-04-19,43.01521682739258
2000-04-20,42.36471176147461
2000-04-24,41.266963958740234
2000-04-25,42.93391799926758
2000-04-26,43.42179870605469
2000-04-27,44.88544464111328
2000-04-28,45.09889221191406
2000-05-01,46.47107696533203
2000-05-02,44.234947204589844
2000-05-03,42.97457504272461
2000-05-04,41.388946533203125
2000-05-05,44.07230758666992
2000-05-08,40.81975555419922
2000-05-09,40.81975555419922
2000-05-10,38.055057525634766
2000-05-11,39.193458557128906
2000-05-12,38.990169525146484
2000-05-15,39.030826568603516
2000-05-16,39.39675521850586
2000-05-17,37.72978210449219
2000-05-18,36.02220916748047
2000-05-19,34.76183319091797
2000-05-22,35.940895080566406
2000-05-23,32.881439208984375
2000-05-24,35.85957336425781
2000-05-25,35.45299530029297
2000-05-26,35.73759841918945
2000-05-30,38.949520111083984
2000-05-31,37.03862762451172
2000-06-01,39.64067840576172
2000-06-02,41.8768310546875
2000-06-05,41.144981384277344
2000-06-06,39.884613037109375
2000-06-07,40.901058197021484
2000-06-08,41.429595947265625
2000-06-09,41.8768310546875
2000-06-12,40.413169860839844
2000-06-13,42.28340148925781
2000-06-14,42.405372619628906
2000-06-15,43.25917053222656
2000-06-16,44.112953186035156
2000-06-19,44.84478759765625
2000-06-20,43.66574478149414
2000-06-21,43.8690185546875
2000-06-22,41.998783111572266
2000-06-23,40.73843002319336
2000-06-26,40.86039352416992
2000-06-27,40.494476318359375
2000-06-28,41.34828567504883
2000-06-29,39.80330276489258
2000-06-30,41.34828567504883
2000-07-03,42.03944778442383
2000-07-05,40.25054168701172
2000-07-06,42.120758056640625
2000-07-07,42.527320861816406
2000-07-10,41.06367492675781
2000-07-11,40.413169860839844
2000-07-12,41.55156707763672
2000-07-13,42.446022033691406
2000-07-14,44.39756774902344
2000-07-17,45.29201889038086
2000-07-18,43.74706268310547
2000-07-19,43.46244430541992
2000-07-20,45.2107048034668
2000-07-21,44.31624984741211
2000-07-24,42.97457504272461
2000-07-25,44.31624984741211
2000-07-26,44.60085678100586
2000-07-27,44.234947204589844
2000-07-28,40.86039352416992
2000-07-31,42.567996978759766
2000-08-01,41.10433578491211
2000-08-02,39.64067840576172
2000-08-03,41.8768310546875
2000-08-04,42.64931106567383
2000-08-07,43.09653091430664
2000-08-08,42.60866165161133
2000-08-09,44.112953186035156
2000-08-10,41.2263069152832
2000-08-11,41.83616638183594
2000-08-14,41.958133697509766
2000-08-15,41.10433578491211
2000-08-16,41.02302551269531
2000-08-17,41.266963958740234
2000-08-18,41.30763244628906
2000-08-21,42.60866165161133
2000-08-22,42.16141891479492
2000-08-23,43.70639419555664
2000-08-24,43.25917053222656
2000-08-25,42.60866165161133
2000-08-28,42.97457504272461
2000-08-29,43.299827575683594
2000-08-30,43.299827575683594
2000-08-31,44.64150619506836
2000-09-01,44.60085678100586
2000-09-05,42.93391799926758
2000-09-06,41.79551696777344
2000-09-07,43.09653091430664
2000-09-08,41.55156707763672
2000-09-11,39.80330276489258
2000-09-12,38.29899978637695
2000-09-13,39.884613037109375
2000-09-14,39.84395980834961
2000-09-15,40.81975555419922
2000-09-18,39.07148361206055
2000-09-19,40.33184814453125
2000-09-20,41.06367492675781
2000-09-21,39.762664794921875
2000-09-22,39.2341194152832
2000-09-25,37.20124053955078
2000-09-26,35.90022277832031
2000-09-27,37.28257369995117
2000-09-28,38.6649169921875
2000-09-29,35.940895080566406
2000-10-02,36.10350799560547
2000-10-03,36.59139633178711
2000-10-04,38.09571838378906
2000-10-05,37.44519805908203
2000-10-06,36.550750732421875
2000-10-09,34.9244499206543
2000-10-10,33.25752258300781
2000-10-11,33.29816818237305
2000-10-12,32.40371322631836
2000-10-13,36.46942138671875
2000-10-16,35.45299530029297
2000-10-17,35.49365997314453
2000-10-18,33.98934555053711
2000-10-19,37.89242172241211
2000-10-20,37.28257369995117
2000-10-23,36.34746170043945
2000-10-24,35.69694519042969
2000-10-25,32.93225860595703
2000-10-26,34.84314727783203
2000-10-27,32.97291946411133
2000-10-30,31.265323638916016
2000-10-31,35.04642105102539
2000-11-01,33.90802764892578
2000-11-02,36.266143798828125
2000-11-03,36.91665267944336
2000-11-06,35.85957336425781
2000-11-07,36.91665267944336
2000-11-08,33.90802764892578
2000-11-09,34.639854431152344
2000-11-10,32.56634521484375
2000-11-13,32.76963424682617
2000-11-14,34.55854415893555
2000-11-15,34.84314727783203
2000-11-16,33.21686935424805
2000-11-17,34.31460189819336
2000-11-20,33.338836669921875
2000-11-21,34.9244499206543
2000-11-22,32.89160919189453
2000-11-24,34.273948669433594
2000-11-27,33.338836669921875
2000-11-28,33.17620086669922
2000-11-29,33.62342834472656
2000-11-30,31.143339157104492
2000-12-01,31.549924850463867
2000-12-04,29.801660537719727
2000-12-05,33.90802764892578
2000-12-06,33.46080017089844
2000-12-07,32.48503494262695
2000-12-08,34.0706672668457
2000-12-11,35.656288146972656
2000-12-12,35.3716926574707
2000-12-13,33.25752258300781
2000-12-14,33.13554763793945
2000-12-15,31.336477279663086
2000-12-18,27.931427001953125
2000-12-19,27.15894317626953
2000-12-20,23.743759155273438
2000-12-21,25.288726806640625
2000-12-22,26.996326446533203
2000-12-26,26.508424758911133
2000-12-27,26.508424758911133
2000-12-28,25.735946655273438
2000-12-29,24.882152557373047
2001-01-02,21.670246124267578
2001-01-03,26.874353408813477
2001-01-04,27.240257263183594
2001-01-05,23.825061798095703
2001-01-08,23.77424430847168
2001-01-09,24.150327682495117
2001-01-10,23.581127166748047
2001-01-11,25.45134925842285
2001-01-12,24.760183334350586
2001-01-16,25.044776916503906
2001-01-17,25.370046615600586
2001-01-18,27.240257263183594
2001-01-19,26.264501571655273
2001-01-22,26.955665588378906
2001-01-23,27.728151321411133
2001-01-24,27.687496185302734
2001-01-25,25.573328018188477
2001-01-26,24.963464736938477
2001-01-29,24.231632232666016
2001-01-30,24.719518661499023
2001-01-31,24.353614807128906
2001-02-01,24.882152557373047
2001-02-02,23.09324073791504
2001-02-05,22.483379364013672
2001-02-06,23.255863189697266
2001-02-07,20.206584930419922
2001-02-08,19.515413284301758
2001-02-09,18.33635711669922
2001-02-12,19.230812072753906
2001-02-13,18.53964614868164
2001-02-14,19.108840942382812
2001-02-15,20.04395866394043
2001-02-16,18.37700653076172
2001-02-20,16.95401382446289
2001-02-21,16.344158172607422
2001-02-22,17.197954177856445
2001-02-23,17.563871383666992
2001-02-26,16.95401382446289
2001-02-27,15.612330436706543
2001-02-28,15.40904426574707
2001-03-01,15.93758773803711
2001-03-02,14.43327522277832
2001-03-05,15.012639999389648
2001-03-06,15.612330436706543
2001-03-07,15.612330436706543
2001-03-08,14.839847564697266
2001-03-09,13.41684627532959
2001-03-12,12.237791061401367
2001-03-13,13.904735565185547
2001-03-14,13.172906875610352
2001-03-15,13.213557243347168
2001-03-16,12.969618797302246
2001-03-19,13.538820266723633
2001-03-20,12.400420188903809
2001-03-21,12.563043594360352
2001-03-22,12.84764575958252
2001-03-23,12.156476020812988
2001-03-26,11.627931594848633
2001-03-27,11.790563583374023
2001-03-28,10.245591163635254
2001-03-29,9.920336723327637
2001-03-30,10.286245346069336
2001-04-02,9.798364639282227
2001-04-03,8.944564819335938
2001-04-04,8.903907775878906
2001-04-05,9.717048645019531
2001-04-06,8.863248825073242
2001-04-09,9.425945281982422
2001-04-10,10.317147254943848
2001-04-11,11.318936347961426
2001-04-12,11.696234703063965
2001-04-16,11.188838005065918
2001-04-17,10.837557792663574
2001-04-18,11.663711547851562
2001-04-19,12.301216125488281
2001-04-20,12.457338333129883
2001-04-23,11.273404121398926
2001-04-24,10.577353477478027
2001-04-25,10.232580184936523
2001-04-26,9.894314765930176
2001-04-27,10.148015022277832
2001-04-30,11.045722007751465
2001-05-01,11.579146385192871
2001-05-02,13.010273933410645
2001-05-03,12.138586044311523
2001-05-04,12.77609634399414
2001-05-07,12.522388458251953
2001-05-08,13.257467269897461
2001-05-09,12.444331169128418
2001-05-10,12.249175071716309
2001-05-11,12.392285346984863
2001-05-14,12.08004379272461
2001-05-15,12.190629005432129
2001-05-16,13.010273933410645
2001-05-17,12.91920280456543
2001-05-18,13.140379905700684
2001-05-21,14.877250671386719
2001-05-22,15.274057388305664
2001-05-23,14.545490264892578
2001-05-24,14.903267860412598
2001-05-25,14.343832015991211
2001-05-29,13.309510231018066
2001-05-30,12.359759330749512
2001-05-31,12.528894424438477
2001-06-01,12.262188911437988
2001-06-04,12.834635734558105
2001-06-05,14.012066841125488
2001-06-06,13.504666328430176
2001-06-07,14.194211959838867
2001-06-08,13.329026222229004
2001-06-11,13.257467269897461
2001-06-12,13.250964164733887
2001-06-13,12.372770309448242
2001-06-14,11.540111541748047
2001-06-15,10.831052780151367
2001-06-18,10.733479499816895
2001-06-19,10.824546813964844
2001-06-20,10.668424606323242
2001-06-21,11.501080513000488
2001-06-22,11.397005081176758
2001-06-25,12.041008949279785
2001-06-26,11.722258567810059
2001-06-27,11.663711547851562
2001-06-28,12.086542129516602
2001-06-29,11.839349746704102
2001-07-02,12.502873420715332
2001-07-03,12.48336410522461
2001-07-05,11.436034202575684
2001-07-06,10.922130584716797
2001-07-09,11.22136116027832
2001-07-10,10.538326263427734
2001-07-11,10.863582611083984
2001-07-12,11.618176460266113
2001-07-13,12.190629005432129
2001-07-16,11.52059555053711
2001-07-17,11.572640419006348
2001-07-18,11.156311988830566
2001-07-19,11.553128242492676
2001-07-20,11.702742576599121
2001-07-23,11.884885787963867
2001-07-24,11.95644760131836
2001-07-25,12.1646089553833
2001-07-26,12.606958389282227
2001-07-27,12.398794174194336
2001-07-30,12.288207054138184
2001-07-31,12.502873420715332
2001-08-01,13.205429077148438
2001-08-02,13.172906875610352
2001-08-03,13.042800903320312
2001-08-06,12.711036682128906
2001-08-07,12.528894424438477
2001-08-08,11.696234703063965
2001-08-09,11.897896766662598
2001-08-10,11.92391586303711
2001-08-13,11.845853805541992
2001-08-14,11.481569290161133
2001-08-15,11.058736801147461
2001-08-16,11.370980262756348
2001-08-17,10.805034637451172
2001-08-20,10.993681907653809
2001-08-21,10.414727210998535
2001-08-22,10.720465660095215
2001-08-23,10.902612686157227
2001-08-24,11.871879577636719
2001-08-27,11.715754508972168
2001-08-28,11.117277145385742
2001-08-29,11.1107759475708
2001-08-30,10.414727210998535
2001-08-31,10.622889518737793
2001-09-04,10.258604049682617
2001-09-05,9.679643630981445
2001-09-06,9.36739444732666
2001-09-07,9.341377258300781
2001-09-10,9.412933349609375
2001-09-17,9.10719108581543
2001-09-18,8.827473640441895
