Price,Close,High,Low,Open,Volume
Ticker,GE,GE,GE,GE,GE
Date,,,,,
1998-01-02,62.3482551574707,62.40091597159359,60.66316544017575,61.76900632163232,1958774
1998-01-05,63.45413589477539,63.50679271806961,62.558929659721684,62.71690817741474,3532566
1998-01-06,62.6115837097168,63.348807323138196,62.34828755011392,62.8222190278372,2579564
1998-01-07,63.13817596435547,63.13817596435547,61.87435995247556,61.97967761814014,2089855
1998-01-08,62.55894088745117,63.45414728317152,62.40096636531092,62.8222371228928,2398279
1998-01-09,61.031829833984375,62.400967877107576,59.8206743646407,62.29564616125455,3254440
1998-01-12,62.71693420410156,62.874912787353615,59.18877669475849,59.39941212315664,4541530
1998-01-13,62.92755126953125,63.085529806683375,62.08500577789604,62.71691590259887,2937315
1998-01-14,62.664268493652344,63.08554334180811,62.29565451048099,62.9802256357458,2408607
1998-01-15,61.24246597290039,62.558943174327155,61.24246597290039,62.348307787836326,2123283
1998-01-16,61.821720123291016,63.03287562327213,61.558423874810124,62.0850123478658,3619703
1998-01-20,63.664764404296875,63.98071738187487,61.76903849101946,61.82169933256817,2918285
1998-01-21,63.664764404296875,64.03337822342357,63.190832925977524,63.34880740281414,3230840
1998-01-22,63.34883117675781,63.40149203806942,62.45362872571067,63.13819577932393,3154407
1998-01-23,62.400962829589844,63.9280752751548,62.0323489256389,63.66477905463188,3190652
1998-01-26,62.92755126953125,63.45414371076788,62.34830199851436,63.13818663646363,2528233
1998-01-27,64.24402618408203,64.98125396741092,63.032866829171056,63.13818450908868,3759423
1998-01-28,64.24402618408203,64.77061458367014,63.77009461249995,64.50732239582885,2665262
1998-01-29,64.98124694824219,65.61315295949045,64.13870157600606,64.24401924454743,3771254
1998-01-30,65.29721069335938,65.34986752433804,64.40200432766457,64.92859678088573,2363787
1998-02-02,66.1924057006836,66.24506654973293,64.92858958645834,65.92910950324762,4284125
1998-02-03,65.34986114501953,65.61315734592768,64.87592959294703,64.87592959294703,3212499
1998-02-04,64.77061462402344,65.56050325975603,64.77061462402344,64.87593230400668,3009492
1998-02-05,64.61264038085938,65.24454646334908,64.29668331570895,64.98125427426449,2627077
1998-02-06,65.4552001953125,65.8238141921755,64.77063306852693,64.87595077850112,2212423
