Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Date,,,,,
1998-07-29,6.446301460266113,6.797075979311195,6.433064903182981,6.737510563540982,23663400
1998-07-30,6.737514495849609,6.823553076001973,6.45954239335192,6.525725823325876,24865800
1998-07-31,6.684568881988525,6.816936990575684,6.6183854336262105,6.777226679185789,21689400
1998-08-03,6.525725364685059,6.658093427192078,6.5124888008067785,6.638238278409131,14308200
1998-08-04,6.181568145751953,6.565433845372921,6.181568145751952,6.545578702084565,24867000
1998-08-05,6.459542751312256,6.459542751312256,6.06243972573837,6.181570633410536,31853400
1998-08-06,6.777224063873291,6.803697190629802,6.380121103215306,6.393357666593562,21870600
1998-08-07,6.658092498779297,6.82355164494466,6.57205333074025,6.7772233748652235,21237000
1998-08-10,6.677945137023926,6.770602248318229,6.5257220041245265,6.5257220041245265,16195800
1998-08-11,6.777224063873291,6.790460627251547,6.4727782587251586,6.4727782587251586,28507200
1998-08-12,6.989011287689209,6.989011287689209,6.869880413467234,6.982392703811001,28423800
1998-08-13,6.810314655303955,7.134615555152549,6.810314655303955,6.9890109582128055,17419200
1998-08-14,6.605146884918213,6.949303047334691,6.492634561366983,6.909592744207065,17231400
1998-08-17,6.651474952697754,6.744132113245875,6.4793971956995104,6.605146069458161,16804800
1998-08-18,6.803694725036621,6.810313307292754,6.598525340335417,6.658090762848182,21663000
1998-08-19,6.777224063873291,6.909591515448942,6.724276598498205,6.843407486695601,20680200
1998-08-20,6.856648921966553,6.883122065193707,6.704425621719079,6.7573731200362035,16580400
1998-08-21,6.902976989746094,6.9493058977079425,6.671333661799625,6.836793528007895,20183400
1998-08-24,7.1213765144348145,7.1279950962597045,6.989009119452413,7.0353379803651,19008600
1998-08-25,7.253747940063477,7.339786514754624,7.167708759441271,7.240510770164025,26958000
1998-08-26,7.313314437866211,7.39273504495279,7.194183527236342,7.214038679007987,24060000
1998-08-27,7.187561511993408,7.260363498443645,6.936063244858253,7.227271796590057,30137400
1998-08-28,6.922831058502197,7.233895582191121,6.909594489426753,7.2008032506055715,38434800
1998-08-31,6.247750282287598,6.8963519017689,6.088909168280872,6.816931344765537,44451000
1998-09-01,6.538960933685303,6.598526365451876,5.877122600968624,6.300699206619007,47523600
1998-09-02,6.3470258712768555,6.671326675536812,6.340407895592261,6.644852955006177,34450800
1998-09-03,6.366884708404541,6.446305310197243,6.25437239117525,6.26099097663501,51767400
1998-09-04,6.194806098937988,6.433067871974065,5.989636036846582,6.393357576468052,27455400
1998-09-08,6.6448564529418945,6.6448564529418945,6.333792648164746,6.55219929120491,29112000
1998-09-09,6.466156482696533,6.664707865030416,6.413209649384409,6.585287312096862,22456200
1998-09-10,6.1881866455078125,6.393356678791774,6.141858377876323,6.26760722536858,26627400
1998-09-11,6.419834613800049,6.4992552456988895,6.102152086204687,6.135243814185426,22173000
1998-09-14,6.479393482208252,6.711036553784051,6.466156319765715,6.711036553784051,18775800
1998-09-15,6.618379592895508,6.6382347310682635,6.459538487513462,6.512485320663901,20946600
1998-09-16,6.67303991317749,6.726053545961305,6.5140002282025495,6.679666768947531,26649000
1998-09-17,6.454356670379639,6.567010120869405,6.414596771780404,6.52062337027433,18723000
1998-09-18,6.421227931976318,6.573640776635895,6.37484115025892,6.547134564244507,30085800
1998-09-21,6.4344801902771,6.573639910403399,6.301947325719558,6.335080390186885,21399000
1998-09-22,6.613400459289551,6.613400459289551,6.447734514511964,6.527254362145459,18352800
1998-09-23,6.838703155517578,6.845330008091391,6.560383841048839,6.706170350857023,26802000
1998-09-24,6.659786224365234,6.865212668341223,6.421226717820807,6.845332709462521,20791800
1998-09-25,6.56701135635376,6.673037368106977,6.5139977437891305,6.580264456150907,19903800
1998-09-28,6.513997554779053,6.726050785508594,6.441104597977774,6.679664027532507,16851000
1998-09-29,6.162785053253174,6.533877284338017,6.109772050723334,6.500744233592864,30052800
1998-09-30,5.791694641113281,6.05676034369724,5.712174809000459,6.05676034369724,67523400
1998-10-01,5.632655143737793,5.831454729908677,5.559761557683008,5.725428081721476,37951800
1998-10-02,5.877839088439941,5.963985751524632,5.579639800863711,5.65253336450768,30665400
1998-10-05,6.070010662078857,6.1495304497624765,5.70554476629966,5.990490874395238,28659600
1998-10-06,6.308571815490723,6.427851530867514,6.189292100113932,6.361584820095517,28922400
1998-10-07,6.229053974151611,6.308573809537853,6.189294056458491,6.308573809537853,25030800
1998-10-08,6.0236287117004395,6.056761780712478,5.639282563069872,5.99712189247782,41219400
1998-10-09,6.268815040588379,6.321828071664304,5.910975715777192,6.149535265651316,23629800
1998-10-12,6.447732448577881,6.567012181809405,6.41459878488817,6.567012181809405,26292600
1998-10-13,6.354957103729248,6.487490507269377,6.308570958509335,6.487490507269377,14935200
1998-10-14,6.480865001678467,6.600144725635739,6.321825369735437,6.321825369735437,24225000
1998-10-15,6.851959228515625,6.891719147842966,6.44773378647981,6.46761374614348,29725200
1998-10-16,7.064009666442871,7.176662523211323,6.964609908503657,7.024249763267185,41675400
1998-10-19,7.289317607879639,7.309197565543572,7.170037861896037,7.209797777223904,29596200
1998-10-20,6.951356887817383,7.362209665567681,6.931476934271014,7.315822905063477,33348600
1998-10-21,6.885093688964844,7.004373460631097,6.845333765076092,6.9977466044202075,24909000
1998-10-22,7.08389139175415,7.130277552615018,6.845331912967534,6.904971782664188,17863200
1998-10-23,7.209798336029053,7.209798336029053,6.984492536167281,7.083892332191065,17940600
1998-10-26,6.931480407714844,7.170039969816177,6.931480407714844,7.123653792755365,17401800
1998-10-27,6.706170082092285,7.030875531500545,6.679663279547309,6.997742483335276,23310000
1998-10-28,6.871838092803955,6.991117831772711,6.653158571361236,6.692918484350821,17635800
1998-10-29,7.150160789489746,7.170040755175713,6.924854916174399,7.024254744604231,17121600
1998-10-30,7.322452068328857,7.3622119879637875,7.150158678785347,7.209798558237741,28384800
1998-11-02,7.295942783355713,7.375462595708363,7.216422971003062,7.348955789361473,20492400
1998-11-03,7.090517997741699,7.30257128294727,7.083891749677134,7.30257128294727,21199200
1998-11-04,7.2164225578308105,7.276062413680653,7.1037696990104395,7.1037696990104395,24529800
1998-11-05,7.448357582092285,7.448357582092285,7.110398287607938,7.2429317487272575,25137000
1998-11-06,7.574262619018555,7.587515719709618,7.368836221522731,7.441729792043733,27886200
1998-11-09,7.481490135192871,7.680289690541769,7.428476515974435,7.574263058792991,22861200
1998-11-10,7.441729545593262,7.541129314204533,7.2959430160673815,7.501369406760024,28120200
1998-11-11,7.3953447341918945,7.494744529006302,7.3754647752290134,7.474864570043421,16944000
1998-11-12,7.289317607879639,7.4682372268550425,7.1832915714641,7.421851063431304,16323600
1998-11-13,7.388718605041504,7.428478526874352,7.295945656327612,7.355585539076884,14781000
1998-11-16,7.5345025062561035,7.620649175135697,7.421849636712054,7.620649175135697,18924000
1998-11-17,7.594144344329834,7.66703732516119,7.448357775978917,7.534504467280122,20140800
1998-11-18,7.779691696166992,7.779691696166991,7.660411928798273,7.726678061766492,18961200
1998-11-19,7.739929676055908,7.898969322778371,7.700169764375293,7.898969322778371,21454800
1998-11-20,7.8194499015808105,7.826076149409638,7.720050117267021,7.826076149409638,18768000
1998-11-23,7.945355415344238,7.945355415344238,7.7598095668487925,7.839329389543441,17102400
1998-11-24,7.925478458404541,7.951985278228078,7.872465425445798,7.945358421600112,14458200
1998-11-25,8.031501770019531,8.058008578750606,7.872462131009244,7.951981950514388,14937000
1998-11-27,8.117650032043457,8.117650032043457,8.018250238209,8.058010155742783,8637000
1998-11-30,7.985113620758057,8.190539987728133,7.965233669331531,8.137526986153391,20142000
1998-12-01,7.938729763031006,7.998369634522838,7.746556439320783,7.87246303692181,17764800
1998-12-02,7.852582931518555,7.971862672250483,7.792943061152592,7.905595947392255,11304000
1998-12-03,7.58089017868042,7.971862449012772,7.574263324373731,7.839329609695797,16231800
1998-12-04,7.759807586669922,7.859207339673005,7.594141129435471,7.706793980609648,21066600
1998-12-07,7.912225723266602,8.058012329107331,7.766439117425871,7.819452759561605,15303600
1998-12-08,8.058006286621094,8.1574060327279,7.898966692850203,7.925472887353416,19193400
1998-12-09,8.14588737487793,8.218855217145114,8.072918925299472,8.152520428613228,16269000
1998-12-10,8.039752960205078,8.192322327144788,7.999952202976341,8.192322327144788,16674000
1998-12-11,8.099458694458008,8.112725418629221,7.966789630810753,8.072924638803874,14983200
1998-12-14,7.940250396728516,8.0530189969183,7.8739156045108905,8.019851904465142,15767400
1998-12-15,8.152523040771484,8.159156703943554,7.907085398453999,7.98668692727296,20136000
1998-12-16,8.033121109008789,8.172423790710164,7.966786903549131,8.159157071080532,15346800
1998-12-17,8.07955551147461,8.106089557956025,7.946886493690515,8.019854362375042,13017000
1998-12-18,8.252021789550781,8.252021789550781,8.026484615865785,8.072918418342041,31875000
1998-12-21,8.344891548156738,8.484194185883378,8.232122341313351,8.238756002689817,20852400
1998-12-22,8.311721801757812,8.404590608913423,8.278554717665754,8.378056577253084,14922000
1998-12-23,8.643401145935059,8.663301531837202,8.285194199696466,8.371428800398036,17151600
1998-12-24,8.610231399536133,8.650032161948952,8.550530255916904,8.650032161948952,5233800
1998-12-28,8.477564811706543,8.616867519880126,8.391329599447598,8.596967132998184,12196200
1998-12-29,8.696465492248535,8.782700669055778,8.384693095039827,8.510728421937303,16597800
1998-12-30,8.570428848266602,8.70309843349226,8.504094662965084,8.70309843349226,14053200
1998-12-31,8.643401145935059,8.650034203028051,8.444397286913619,8.510731501713044,15846600
1999-01-04,8.557159423828125,8.729629101251186,8.44439085866433,8.663294936948304,21997800
1999-01-05,8.623499870300293,8.689834078255664,8.543898334904634,8.623499870300293,17247000
1999-01-06,8.769429206848145,8.822497263215599,8.61022625236793,8.716361757791764,23115600
1999-01-07,8.928641319274902,9.028143267882392,8.835773036345143,8.87557381578814,27763800
1999-01-08,8.862303733825684,8.961805644731992,8.756168159755132,8.915371217205225,21522000
1999-01-11,8.663300514221191,8.895471453370883,8.490830118453754,8.862304349867072,19444200
1999-01-12,8.530633926391602,8.570434707708065,8.338263685799266,8.530633926391602,24687600
1999-01-13,8.557159423828125,8.676561648346656,8.21221946167088,8.278554233284883,21822000
1999-01-14,8.464296340942383,8.590331693616333,8.265292513234579,8.464296340942383,23356200
1999-01-15,8.5040922164917,8.570426382710078,8.358155957651219,8.470924526071373,20884200
1999-01-19,8.497461318969727,8.590329546248132,8.305091202710413,8.517361696765908,17463600
1999-01-20,8.517363548278809,8.75616813374457,8.338260109179489,8.497463166156662,20407800
1999-01-21,8.391329765319824,8.636768077485893,8.37142937804451,8.504099031421013,16834800
1999-01-22,8.703100204467773,8.729633641063089,8.331626019019005,8.391327162325618,15953400
1999-01-25,8.703100204467773,8.776068066072044,8.477562349538982,8.68319982336557,18162000
1999-01-26,8.868936538696289,8.968438446786791,8.72300081170452,8.802602338176921,20271000
1999-01-27,9.041409492492676,9.107743711903332,8.915373503913829,8.93527389119935,28845600
1999-01-28,9.034772872924805,9.067939971783275,8.928637306341704,9.048039591005908,17180400
1999-01-29,9.127640724182129,9.174075146449448,9.021505769444543,9.127640724182129,17407200
1999-02-01,8.968435287475586,9.101104856401706,8.948534912867792,9.101104856401706,17193000
1999-02-02,8.875568389892578,8.908735483381824,8.570429064933004,8.822500918847519,23788200
1999-02-03,9.101106643676758,9.154174117281853,8.862302101486796,8.89546919657606,21938400
1999-02-04,8.888835906982422,9.26694311462191,8.888835906982422,9.160808162965782,21732600
1999-02-05,8.941902160644531,9.101105162867809,8.782699158421254,9.06130441231199,15818400
1999-02-08,9.067940711975098,9.16744262398401,8.83576978639146,8.941905361638124,13824600
1999-02-09,8.716365814208984,9.034771871349038,8.683198719027347,9.034771871349038,16683600
1999-02-10,8.590333938598633,8.709736266427702,8.543900104872868,8.703103208644961,15664200
1999-02-11,9.10773754119873,9.121004861941241,8.557160735098458,8.596961482703566,15522000
1999-02-12,8.955172538757324,9.13427598953247,8.80923619124411,9.107741942536022,15417000
1999-02-16,9.293478012084961,9.339912437280562,9.074573819080818,9.074573819080818,33564000
1999-02-17,9.02813720703125,9.412878019129746,9.02813720703125,9.200607540374348,28978800
1999-02-18,9.061306953430176,9.134274814141586,8.935271005554624,9.074573671565497,21064800
1999-02-19,8.994975090026855,9.074576639496119,8.975074702659539,9.074576639496119,16941000
1999-02-22,9.366443634033203,9.386344010456298,9.061304933753267,9.06793798768677,26481600
1999-02-23,9.286845207214355,9.399614449205881,9.207243675131629,9.359813683164518,19791600
1999-02-24,8.975068092346191,9.499111442821203,8.935267346925587,9.359808833849089,23827800
1999-02-25,9.021506309509277,9.107740889481999,8.868936316059502,9.034773027817826,21450600
1999-02-26,9.140907287597656,9.180708044136816,8.882202370093111,9.154174004006926,20653200
1999-03-01,9.114368438720703,9.253671013111632,8.875564025479113,9.247037354751244,20434200
1999-03-02,9.067940711975098,9.273578199230677,9.034773610409285,9.207243388787576,19884600
1999-03-03,9.273580551147461,9.373082488391532,9.127644174085614,9.127644174085614,20538000
1999-03-04,9.485845565795898,9.512379602549725,9.326642559895484,9.33327622091176,21283800
1999-03-05,9.897125244140625,10.003260228453415,9.698121389414684,9.870591194406643,49855200
1999-03-08,9.917023658752441,9.989991521880153,9.744553280724833,9.989991521880153,26441400
1999-03-09,9.97672176361084,10.003255192675958,9.824151813585736,9.917020637247434,21983400
1999-03-10,9.930289268493652,10.003257123473647,9.877221792809236,9.996624068582706,18727800
1999-03-11,10.1160306930542,10.228799355102552,9.950193925197034,10.029795476598611,25495200
1999-03-12,10.228793144226074,10.288494271527005,10.12929126539119,10.182358731666039,21979800
1999-03-15,10.268601417541504,10.32830258857372,10.109398294788921,10.295136081082557,21927000
1999-03-16,10.18898868560791,10.315025162690972,10.142554289942211,10.301756630843784,19338000
1999-03-17,10.239463806152344,10.299227213581249,10.06017358386563,10.246104995348647,19298400
1999-03-18,10.432031631469727,10.451952762804028,10.173057532068487,10.206260430866793,17526000
1999-03-19,10.066810607910156,10.438671475641025,10.066810607910156,10.438671475641025,36106200
1999-03-22,9.914083480834961,10.09337367470907,9.827758977969834,10.080093122255526,18211800
1999-03-23,9.615266799926758,9.900803246436004,9.462538313998193,9.887522693555832,30471000
1999-03-24,9.455897331237793,9.661749235817538,9.36957282927267,9.601985838482586,24211200
1999-03-25,9.761354446411133,9.80119670945771,9.542221999654965,9.542221999654965,23276400
1999-03-26,9.728155136108398,9.914085337048622,9.575426018545915,9.741435691048462,19305600
1999-03-29,10.09337329864502,10.166417854279793,9.807837479891742,9.807837479891742,17736600
1999-03-30,10.09337329864502,10.146496722369346,9.960565955223604,9.987127667085767,18828600
1999-03-31,9.794554710388184,10.266022434697375,9.794554710388184,10.239460119255664,22938600
1999-04-01,9.907445907592773,9.987130457498493,9.827761357687052,9.927367045069202,14825400
1999-04-05,10.13321590423584,10.272663224367506,9.967206871346145,10.040250821499821,20715600
1999-04-06,10.166420936584473,10.312508268311383,10.133218634704159,10.159780354619432,17333400
1999-04-07,10.358986854553223,10.392187924904507,10.219538954588083,10.30586465563549,22876800
1999-04-08,10.863656997680664,10.883578127608086,10.358987562259772,10.46523439913221,29860800
1999-04-09,10.916780471801758,10.989823812784127,10.584762411597813,10.677726884827997,26574000
1999-04-12,11.14255428314209,11.20231768078985,10.797253841695403,10.86365842745254,27704400
1999-04-13,11.109354019165039,11.348407679578248,10.96990605059067,11.109354019165039,27718200
