Date,INTC
1999-08-24,23.60089683532715
1999-08-25,23.760602951049805
1999-08-26,23.015310287475586
1999-08-27,23.565406799316406
1999-08-30,23.352468490600586
1999-08-31,23.33473014831543
1999-09-01,23.68962287902832
1999-09-02,24.22197914123535
1999-09-03,25.3576602935791
1999-09-07,24.878551483154297
1999-09-08,24.39943504333496
1999-09-09,24.91403579711914
1999-09-10,24.807579040527344
1999-09-13,23.95578956604004
1999-09-14,24.36393165588379
1999-09-15,23.565406799316406
1999-09-16,23.458942413330078
1999-09-17,24.026775360107422
1999-09-20,23.867076873779297
1999-09-21,23.281492233276367
1999-09-22,23.512155532836914
1999-09-23,22.00383949279785
1999-09-24,21.484804153442383
1999-09-27,22.19904899597168
1999-09-28,22.00383949279785
1999-09-29,21.347272872924805
1999-09-30,21.09884262084961
1999-10-01,21.27630043029785
1999-10-04,21.861881256103516
1999-10-05,21.631200790405273
1999-10-06,21.844139099121094
1999-10-07,21.471494674682617
1999-10-08,21.489242553710938
1999-10-11,21.719928741455078
1999-10-12,21.77316665649414
1999-10-13,20.47776985168457
1999-10-14,20.82379913330078
1999-10-15,20.122873306274414
1999-10-18,19.696989059448242
1999-10-19,18.49032974243164
1999-10-20,19.856698989868164
1999-10-21,20.35354995727539
1999-10-22,20.850418090820312
1999-10-25,20.229333877563477
1999-10-26,20.28257942199707
1999-10-27,19.714740753173828
1999-10-28,20.495525360107422
1999-10-29,21.986099243164062
1999-11-01,21.57796859741211
1999-11-02,22.00383949279785
1999-11-03,22.651437759399414
1999-11-04,23.16623878479004
1999-11-05,23.39701271057129
1999-11-08,23.326005935668945
1999-11-09,22.740190505981445
1999-11-10,22.438404083251953
1999-11-11,22.562681198120117
1999-11-12,21.639572143554688
1999-11-15,21.0360164642334
1999-11-16,21.746091842651367
1999-11-17,21.231285095214844
1999-11-18,22.296398162841797
1999-11-19,22.68693733215332
1999-11-22,22.86445426940918
1999-11-23,22.438404083251953
1999-11-24,23.343769073486328
1999-11-26,22.793447494506836
1999-11-29,22.420663833618164
1999-11-30,21.78159523010254
1999-12-01,21.675073623657227
1999-12-02,22.030115127563477
1999-12-03,22.349645614624023
1999-12-06,22.11888313293457
1999-12-07,21.92361068725586
1999-12-08,21.16027069091797
1999-12-09,20.805240631103516
1999-12-10,20.521207809448242
1999-12-13,21.0360164642334
1999-12-14,20.574453353881836
1999-12-15,22.420663833618164
1999-12-16,22.793447494506836
1999-12-17,23.308258056640625
1999-12-20,23.024221420288086
1999-12-21,23.539024353027344
1999-12-22,23.432512283325195
1999-12-23,23.61004066467285
1999-12-27,24.160348892211914
1999-12-28,23.574533462524414
1999-12-29,23.823062896728516
1999-12-30,23.769804000854492
1999-12-31,23.379261016845703
2000-01-03,24.710657119750977
2000-01-04,23.556781768798828
2000-01-05,23.75204849243164
2000-01-06,22.367406845092773
2000-01-07,23.290502548217773
2000-01-10,24.35562515258789
2000-01-11,25.47398567199707
2000-01-12,25.91779136657715
2000-01-13,25.86453628540039
2000-01-14,29.27290153503418
2000-01-18,29.00661277770996
2000-01-19,28.420808792114258
2000-01-20,27.16040802001953
2000-01-21,27.817232131958008
2000-01-24,28.065773010253906
2000-01-25,28.846851348876953
2000-01-26,27.408946990966797
2000-01-27,27.8704891204834
2000-01-28,26.69887351989746
2000-01-31,28.101259231567383
2000-02-01,28.811338424682617
2000-02-02,28.420808792114258
2000-02-03,29.60131072998047
2000-02-04,29.761125564575195
2000-02-07,30.666746139526367
2000-02-08,30.915348052978516
2000-02-09,29.72560691833496
2000-02-10,30.577938079833984
2000-02-11,30.080739974975586
2000-02-14,31.217227935791016
2000-02-15,31.820964813232422
2000-02-16,30.45365333557129
2000-02-17,31.252727508544922
2000-02-18,29.938688278198242
2000-02-22,30.329362869262695
2000-02-23,30.986364364624023
2000-02-24,32.460208892822266
2000-02-25,32.17610168457031
2000-02-28,31.92749786376953
2000-02-29,32.10508346557617
2000-03-01,32.92190170288086
2000-03-02,32.88640594482422
2000-03-03,33.88080596923828
2000-03-06,33.34807586669922
2000-03-07,32.88640594482422
2000-03-08,32.65556335449219
2000-03-09,33.6321907043457
2000-03-10,34.14715576171875
2000-03-13,34.69762420654297
2000-03-14,33.49014663696289
2000-03-15,34.14715576171875
2000-03-16,35.5322265625
2000-03-17,36.8995361328125
2000-03-20,38.35561752319336
2000-03-21,39.332275390625
2000-03-22,40.930419921875
2000-03-23,40.52203369140625
2000-03-24,39.50983428955078
2000-03-27,40.539764404296875
2000-03-28,38.55094909667969
2000-03-29,37.46775436401367
2000-03-30,36.08269119262695
2000-03-31,37.485511779785156
2000-04-03,37.11262893676758
2000-04-04,37.71636199951172
2000-04-05,36.8995361328125
2000-04-06,36.88177490234375
2000-04-07,38.87059020996094
2000-04-10,37.254676818847656
2000-04-11,37.14812469482422
2000-04-12,34.626583099365234
2000-04-13,34.413516998291016
2000-04-14,31.394790649414062
2000-04-17,34.94624710083008
2000-04-18,36.65092086791992
2000-04-19,33.827518463134766
2000-04-20,32.77982711791992
2000-04-24,32.99292755126953
2000-04-25,35.51445388793945
2000-04-26,34.32473373413086
2000-04-27,35.60325622558594
2000-04-28,36.0294189453125
2000-05-01,36.118221282958984
2000-05-02,34.431278228759766
2000-05-03,33.83591079711914
2000-05-04,33.97799301147461
2000-05-05,35.06145095825195
2000-05-08,33.427371978759766
2000-05-09,33.23200607299805
2000-05-10,30.141483306884766
2000-05-11,32.841251373291016
2000-05-12,32.681392669677734
2000-05-15,33.5694694519043
2000-05-16,34.635189056396484
2000-05-17,35.00818634033203
2000-05-18,35.2213134765625
2000-05-19,33.49842834472656
2000-05-22,33.6405143737793
2000-05-23,31.22494888305664
2000-05-24,33.35634231567383
2000-05-25,32.73466873168945
2000-05-26,33.40962600708008
2000-05-30,35.73638916015625
2000-05-31,35.434452056884766
2000-06-01,36.85536575317383
2000-06-02,38.13423538208008
2000-06-05,37.67240905761719
2000-06-06,36.81985855102539
2000-06-07,36.64223861694336
2000-06-08,35.86073303222656
2000-06-09,36.10938262939453
2000-06-12,35.541015625
2000-06-13,37.37044906616211
2000-06-14,35.93177032470703
2000-06-15,36.446861267089844
2000-06-16,35.82521438598633
2000-06-19,38.79141616821289
2000-06-20,39.306480407714844
2000-06-21,39.50185012817383
2000-06-22,38.098697662353516
2000-06-23,38.187503814697266
2000-06-26,38.13423538208008
2000-06-27,37.334922790527344
2000-06-28,37.619136810302734
2000-06-29,37.44150161743164
2000-06-30,37.99214172363281
2000-07-03,38.89795684814453
2000-07-05,37.405982971191406
2000-07-06,38.826900482177734
2000-07-07,39.59066390991211
2000-07-10,39.16439437866211
2000-07-11,39.44858169555664
2000-07-12,40.12351989746094
2000-07-13,40.69187545776367
2000-07-14,41.68654251098633
2000-07-17,41.57999801635742
2000-07-18,40.63860321044922
2000-07-19,39.25318908691406
2000-07-20,40.54979705810547
2000-07-21,39.27096176147461
2000-07-24,39.2176628112793
2000-07-25,40.034706115722656
2000-07-26,39.50185012817383
2000-07-27,38.933494567871094
2000-07-28,36.69551086425781
2000-07-31,37.9388313293457
2000-08-01,36.731056213378906
2000-08-02,35.98507308959961
2000-08-03,36.99139404296875
2000-08-04,35.56999969482422
2000-08-07,35.783226013183594
2000-08-08,35.037010192871094
2000-08-09,36.13858413696289
2000-08-10,35.25020217895508
2000-08-11,36.28071212768555
2000-08-14,38.05744552612305
2000-08-15,38.590450286865234
2000-08-16,38.69704818725586
2000-08-17,39.83414077758789
2000-08-18,40.11842727661133
2000-08-21,40.97126770019531
2000-08-22,41.00679016113281
2000-08-23,42.42817687988281
2000-08-24,42.21495819091797
2000-08-25,41.4687614440918
2000-08-28,42.001766204833984
2000-08-29,42.10835266113281
2000-08-30,41.788551330566406
2000-08-31,42.57032012939453
2000-09-01,42.03728485107422
2000-09-05,39.37220764160156
2000-09-06,37.355621337890625
2000-09-07,38.34172058105469
2000-09-08,37.169071197509766
2000-09-11,36.77817153930664
2000-09-12,36.92033386230469
2000-09-13,34.82380294799805
2000-09-14,33.89989471435547
2000-09-15,32.70060729980469
2000-09-18,31.732297897338867
2000-09-19,34.32632827758789
2000-09-20,35.85429382324219
2000-09-21,34.9570426940918
2000-09-22,27.25494384765625
2000-09-25,25.798030853271484
2000-09-26,24.625396728515625
2000-09-27,24.945201873779297
2000-09-28,25.265018463134766
2000-09-29,23.630435943603516
2000-10-02,22.81313133239746
2000-10-03,22.919742584228516
2000-10-04,23.879167556762695
2000-10-05,23.310623168945312
2000-10-06,22.70652961730957
2000-10-09,22.20905113220215
2000-10-10,21.356225967407227
2000-10-11,20.112512588500977
2000-10-12,21.107479095458984
2000-10-13,22.955280303955078
2000-10-16,20.29018783569336
2000-10-17,20.574464797973633
2000-10-18,21.711566925048828
2000-10-19,23.843639373779297
2000-10-20,24.483240127563477
2000-10-23,24.625396728515625
2000-10-24,23.879167556762695
2000-10-25,23.488292694091797
2000-10-26,25.40716552734375
2000-10-27,26.366586685180664
2000-10-30,25.584827423095703
2000-10-31,25.584827423095703
2000-11-01,25.513771057128906
2000-11-02,26.54426383972168
2000-11-03,26.129024505615234
2000-11-06,26.484535217285156
2000-11-07,26.2712345123291
2000-11-08,24.28044891357422
2000-11-09,23.533910751342773
2000-11-10,21.045429229736328
2000-11-13,21.72087287902832
2000-11-14,23.285064697265625
2000-11-15,23.605012893676758
2000-11-16,22.751819610595703
2000-11-17,23.605012893676758
2000-11-20,23.391706466674805
2000-11-21,24.244905471801758
2000-11-22,23.427270889282227
2000-11-24,24.991445541381836
2000-11-27,24.991445541381836
2000-11-28,23.907180786132812
2000-11-29,24.316011428833008
2000-11-30,21.649776458740234
2000-12-01,19.410152435302734
2000-12-04,18.73470115661621
2000-12-05,20.476634979248047
2000-12-06,18.05924415588379
2000-12-07,18.379199981689453
2000-12-08,19.33903694152832
2000-12-11,21.294281005859375
2000-12-12,20.76103973388672
2000-12-13,20.19223976135254
2000-12-14,19.97893714904785
2000-12-15,18.450298309326172
2000-12-18,18.91244888305664
2000-12-19,19.019088745117188
2000-12-20,18.165897369384766
2000-12-21,18.841346740722656
2000-12-22,18.73470115661621
2000-12-26,18.699146270751953
2000-12-27,18.521400451660156
2000-12-28,17.59710121154785
2000-12-29,17.099422454833984
2001-01-02,17.6682071685791
2001-01-03,19.472354888916016
2001-01-04,19.223506927490234
2001-01-05,18.237003326416016
2001-01-08,18.165897369384766
2001-01-09,18.343656539916992
2001-01-10,18.77023696899414
2001-01-11,18.983545303344727
2001-01-12,18.272550582885742
2001-01-16,17.845947265625
2001-01-17,17.348257064819336
2001-01-18,18.308095932006836
2001-01-19,19.090192794799805
2001-01-22,18.983545303344727
2001-01-23,20.121129989624023
2001-01-24,20.61882972717285
2001-01-25,19.623437881469727
2001-01-26,20.405534744262695
2001-01-29,21.080989837646484
2001-01-30,21.045429229736328
2001-01-31,21.045429229736328
2001-02-01,21.507572174072266
2001-02-02,20.298891067504883
2001-02-05,19.741147994995117
2001-02-06,20.16798973083496
2001-02-07,19.88343048095703
2001-02-08,19.70558738708496
2001-02-09,19.06532859802246
2001-02-12,19.670011520385742
2001-02-13,18.460647583007812
2001-02-14,19.421037673950195
2001-02-15,20.38140296936035
2001-02-16,19.563297271728516
2001-02-20,17.891530990600586
2001-02-21,17.50027084350586
2001-02-22,17.07343292236328
2001-02-23,17.037857055664062
2001-02-26,16.78887176513672
2001-02-27,16.504318237304688
2001-02-28,16.255329132080078
2001-03-01,16.57545280456543
2001-03-02,16.682157516479492
2001-03-05,17.286846160888672
2001-03-06,17.927104949951172
2001-03-07,18.745206832885742
2001-03-08,18.92305564880371
2001-03-09,16.753299713134766
2001-03-12,15.792919158935547
2001-03-13,16.717729568481445
2001-03-14,16.539878845214844
2001-03-15,16.21976089477539
2001-03-16,15.864066123962402
2001-03-19,15.401668548583984
2001-03-20,14.014443397521973
2001-03-21,14.547986030578613
2001-03-22,16.326473236083984
2001-03-23,16.397611618041992
2001-03-26,16.1130428314209
2001-03-27,16.717729568481445
2001-03-28,15.330513000488281
2001-03-29,15.117097854614258
2001-03-30,14.97481918334961
2001-04-02,14.681375503540039
2001-04-03,14.227855682373047
2001-04-04,12.876212120056152
2001-04-05,14.5835542678833
2001-04-06,13.445326805114746
2001-04-09,13.203451156616211
2001-04-10,14.096963882446289
2001-04-11,15.662030220031738
2001-04-12,16.003490447998047
2001-04-16,14.967707633972168
2001-04-17,14.819733619689941
2001-04-18,17.801898956298828
2001-04-19,18.49052619934082
2001-04-20,18.456388473510742
2001-04-23,17.25554656982422
2001-04-24,16.583982467651367
2001-04-25,16.52138328552246
2001-04-26,16.2994384765625
2001-04-27,17.175870895385742
2001-04-30,17.591325759887695
2001-05-01,17.744983673095703
2001-05-02,18.177520751953125
2001-05-03,17.31191635131836
2001-05-04,17.585264205932617
2001-05-07,17.744709014892578
2001-05-08,17.92694664001465
2001-05-09,17.04426383972168
2001-05-10,16.520349502563477
2001-05-11,15.911012649536133
2001-05-14,15.609203338623047
2001-05-15,15.489609718322754
2001-05-16,16.150190353393555
2001-05-17,16.286869049072266
2001-05-18,16.37798309326172
2001-05-21,17.027183532714844
2001-05-22,16.81648063659668
2001-05-23,16.400758743286133
2001-05-24,16.634246826171875
2001-05-25,16.571605682373047
2001-05-29,15.859764099121094
2001-05-30,15.14792537689209
2001-05-31,15.3814058303833
2001-06-01,16.366594314575195
2001-06-04,16.229921340942383
2001-06-05,16.930368423461914
2001-06-06,16.98162078857422
2001-06-07,17.733327865600586
2001-06-08,17.465665817260742
2001-06-11,17.27204132080078
2001-06-12,17.158159255981445
2001-06-13,16.54882049560547
2001-06-14,15.723085403442383
2001-06-15,15.76294994354248
2001-06-18,15.688920021057129
2001-06-19,15.18779468536377
2001-06-20,15.654755592346191
2001-06-21,15.529472351074219
2001-06-22,15.66614818572998
2001-06-25,16.275480270385742
2001-06-26,16.497577667236328
2001-06-27,16.315338134765625
2001-06-28,16.87911605834961
2001-06-29,16.657024383544922
2001-07-02,17.1182918548584
2001-07-03,17.346086502075195
2001-07-05,16.993005752563477
2001-07-06,16.1900577545166
2001-07-09,16.457706451416016
2001-07-10,15.825599670410156
2001-07-11,15.979350090026855
2001-07-12,17.141071319580078
2001-07-13,17.192325592041016
2001-07-16,16.588693618774414
2001-07-17,17.027183532714844
2001-07-18,16.45201301574707
2001-07-19,17.06134796142578
2001-07-20,17.04426383972168
2001-07-23,16.5146484375
2001-07-24,16.44631576538086
2001-07-25,16.75383186340332
2001-07-26,16.958847045898438
2001-07-27,16.63993263244629
2001-07-30,16.537437438964844
2001-07-31,16.975927352905273
2001-08-01,17.51123046875
2001-08-02,18.28571891784668
2001-08-03,18.052082061767578
2001-08-06,17.25432586669922
2001-08-07,17.44806671142578
2001-08-08,16.872541427612305
2001-08-09,16.89533042907715
2001-08-10,17.0662841796875
2001-08-13,17.41387176513672
2001-08-14,17.294214248657227
2001-08-15,16.96941375732422
2001-08-16,17.185943603515625
2001-08-17,15.995010375976562
2001-08-20,16.0690860748291
2001-08-21,15.425185203552246
2001-08-22,15.932329177856445
2001-08-23,15.767082214355469
2001-08-24,16.570537567138672
2001-08-27,16.610422134399414
2001-08-28,16.245731353759766
2001-08-29,16.012107849121094
2001-08-30,15.459371566772461
2001-08-31,15.932329177856445
2001-09-04,15.29981803894043
2001-09-05,15.65311336517334
2001-09-06,14.872458457946777
2001-09-07,14.752782821655273
2001-09-10,14.855359077453613
2001-09-17,13.442193984985352
2001-09-18,13.37381362915039
2001-09-19,12.695717811584473
