Date,BAC,GS,JPM,WFC,C,^GSPC,^VIX,XLF,VNQ,GLD,TLT,HYG,LQD,KRE
2009-06-22,9.297300338745117,103.48323059082031,21.817447662353516,14.797625541687012,22.26008415222168,893.0399780273438,31.170000076293945,6.915657043457031,15.459799766540527,90.54000091552734,57.62063217163086,29.30916404724121,54.01992416381836,12.839436531066895
2009-06-23,9.523114204406738,106.640380859375,22.282072067260742,15.060579299926758,22.334285736083984,895.0999755859375,30.579999923706055,6.994936943054199,15.573884963989258,90.91999816894531,58.299041748046875,29.358558654785156,54.4566764831543,12.614311218261719
2009-06-24,9.616552352905273,107.74312591552734,22.20905303955078,15.23149299621582,22.556880950927734,900.9400024414062,29.049999237060547,7.080317497253418,15.913883209228516,91.44999694824219,57.71400451660156,29.50678062438965,54.36931228637695,12.558030128479004
2009-06-25,9.616552352905273,109.08751678466797,22.660400390625,15.645648956298828,22.482683181762695,920.260009765625,26.360000610351562,7.232777118682861,16.12473487854004,92.30999755859375,58.772010803222656,29.78802490234375,54.79515838623047,13.057535171508789
2009-06-26,9.928021430969238,110.8322982788086,22.866168975830078,15.691662788391113,22.482683181762695,918.9000244140625,25.93000030517578,7.269367218017578,16.261791229248047,92.29000091552734,58.871681213378906,29.78040885925293,54.82246017456055,13.11381721496582
2009-06-29,10.270637512207031,112.81114959716797,22.965730667114258,16.125534057617188,22.408479690551758,927.22998046875,25.350000381469727,7.360846996307373,16.251249313354492,92.04000091552734,58.958831787109375,30.152862548828125,54.76239013671875,13.106781005859375
2009-06-30,10.278424263000488,111.36100769042969,22.640499114990234,15.948044776916504,22.037487030029297,919.3200073242188,26.350000381469727,7.287667751312256,16.34612464904785,91.18000030517578,58.859188079833984,30.293472290039062,54.74599838256836,12.832406997680664
2009-07-01,10.16162395477295,111.27032470703125,22.447725296020508,15.869156837463379,22.037487030029297,923.3300170898438,26.219999313354492,7.244972229003906,16.630767822265625,92.38999938964844,58.74242401123047,30.368288040161133,54.67197036743164,12.98015022277832
2009-07-02,9.842365264892578,108.3775634765625,21.45062828063965,15.172335624694824,21.369678497314453,896.4199829101562,27.950000762939453,6.994936943054199,15.750470161437988,91.25,58.879783630371094,29.83900260925293,54.677452087402344,12.396214485168457
2009-07-06,9.460824966430664,110.62078094482422,21.669994354248047,15.185476303100586,20.70187759399414,898.719970703125,29.0,7.001033306121826,16.145824432373047,90.76000213623047,58.76742935180664,29.39409065246582,54.809078216552734,12.529887199401855
2009-07-07,9.460824966430664,107.66002655029297,21.809589385986328,15.336679458618164,19.959875106811523,881.030029296875,30.850000381469727,6.891263008117676,15.518536567687988,90.70999908447266,59.16078567504883,28.983713150024414,54.5897216796875,12.41028118133545
2009-07-08,9.21943473815918,104.64641571044922,21.743122100830078,15.060579299926758,19.44047737121582,879.5599975585938,31.299999237060547,6.775390625,15.370948791503906,89.2699966430664,60.253440856933594,29.160125732421875,55.0887565612793,12.389182090759277
2009-07-09,9.320662498474121,108.16606140136719,22.34801483154297,15.30380630493164,19.959875106811523,882.6799926757812,29.780000686645508,6.860773086547852,15.081023216247559,89.51000213623047,59.53536605834961,29.578182220458984,55.11064147949219,12.473603248596191
2009-07-10,9.250580787658691,107.15397644042969,21.49716567993164,15.034282684326172,19.21787452697754,879.1300048828125,29.020000457763672,6.769293785095215,15.05994701385498,89.58000183105469,60.08485794067383,29.351890563964844,55.330039978027344,12.318828582763672
2009-07-13,10.114900588989258,112.87162017822266,23.07256507873535,16.303024291992188,20.62767791748047,901.0499877929688,26.309999465942383,7.202284336090088,15.629239082336426,90.19000244140625,59.74773025512695,29.41709327697754,55.297115325927734,12.966075897216797
2009-07-14,10.052607536315918,113.03776550292969,23.0659122467041,16.040071487426758,21.666481018066406,905.8400268554688,25.020000457763672,7.171794414520264,15.819008827209473,90.80999755859375,58.754947662353516,29.532140731811523,55.17650604248047,12.839436531066895
2009-07-15,10.449728965759277,117.26737213134766,24.102882385253906,16.6317138671875,23.521493911743164,932.6799926757812,25.889999389648438,7.476717472076416,16.404111862182617,92.23999786376953,57.24391174316406,30.184185028076172,54.666481018066406,13.26156234741211
2009-07-16,10.2550630569458,118.4607162475586,24.016475677490234,16.467374801635742,22.482683181762695,940.739990234375,25.420000076293945,7.452324390411377,16.5938777923584,91.9800033569336,57.86206817626953,30.276212692260742,55.04487228393555,13.289697647094727
2009-07-17,10.03703498840332,118.4607162475586,24.52165985107422,16.43450355529785,22.408479690551758,940.3800048828125,24.34000015258789,7.403537273406982,16.151092529296875,91.93000030517578,56.96922302246094,30.303068161010742,54.8748779296875,12.740950584411621
2009-07-20,9.530898094177246,120.87014770507812,24.581480026245117,16.776336669921875,20.70187759399414,951.1300048828125,24.399999618530273,7.464520454406738,16.72037696838379,93.27999877929688,57.26883316040039,30.724958419799805,55.099727630615234,12.839436531066895
2009-07-21,9.49197006225586,120.69646453857422,24.55489730834961,16.664583206176758,19.663070678710938,954.5800170898438,23.8700008392334,7.397435188293457,16.672943115234375,93.12999725341797,58.41155242919922,30.874542236328125,55.87839889526367,12.41028118133545
2009-07-22,9.523114204406738,121.1949234008789,24.481775283813477,16.072946548461914,20.776079177856445,954.0700073242188,23.469999313354492,7.403537273406982,16.69403076171875,93.44000244140625,57.88704299926758,30.91287612915039,55.73033142089844,12.515817642211914
2009-07-23,9.881301879882812,124.96387481689453,25.359209060668945,15.948044776916504,20.553483963012695,976.2899780273438,23.43000030517578,7.616982460021973,17.35820770263672,93.26000213623047,56.8255729675293,31.227386474609375,55.637107849121094,13.170100212097168
2009-07-24,9.741141319274902,124.4124984741211,25.206323623657227,15.428703308105469,20.25667381286621,979.260009765625,23.09000015258789,7.57429313659668,17.47944450378418,93.41000366210938,57.10031509399414,31.4114990234375,55.79065704345703,13.25452995300293
2009-07-27,10.192769050598145,123.77049255371094,25.345930099487305,15.921744346618652,19.959875106811523,982.1799926757812,24.280000686645508,7.69626522064209,17.732463836669922,93.70999908447266,56.44468688964844,31.469011306762695,55.66453552246094,13.915841102600098
2009-07-28,10.387434959411621,121.25541687011719,25.31266975402832,16.118967056274414,22.037487030029297,979.6199951171875,25.010000228881836,7.677968502044678,17.71664810180664,92.11000061035156,56.94418716430664,31.5035400390625,55.87839889526367,14.105795860290527
2009-07-29,10.527595520019531,120.42452239990234,25.106618881225586,16.026926040649414,23.892494201660156,975.1500244140625,25.610000610351562,7.677968502044678,17.495256423950195,91.19999694824219,57.256404876708984,31.610925674438477,56.22935485839844,14.28872013092041
2009-07-30,10.877999305725098,122.67530059814453,25.571928024291992,16.349044799804688,23.29888153076172,986.75,25.399999618530273,7.8548197746276855,18.122541427612305,91.62000274658203,58.06812286376953,31.87172508239746,56.53642272949219,14.499774932861328
2009-07-31,11.51650619506836,123.34000396728516,25.691566467285156,16.079519271850586,23.521493911743164,987.47998046875,25.920000076293945,7.934102535247803,18.106727600097656,93.3499984741211,59.19822311401367,32.389503479003906,57.28217697143555,14.647512435913086
2009-08-03,11.929198265075684,123.9442367553711,26.323057174682617,16.960407257080078,23.595684051513672,1002.6300048828125,25.559999465942383,8.135351181030273,18.433536529541016,93.87000274658203,58.30112075805664,32.45097351074219,56.74887466430664,14.94299602508545
2009-08-04,12.178372383117676,124.75244140625,26.728546142578125,17.453441619873047,24.115093231201172,1005.6500244140625,24.889999389648438,8.30001163482666,19.440345764160156,94.68000030517578,57.8375129699707,32.38134765625,56.46235275268555,15.365114212036133
2009-08-05,12.972614288330078,127.3733901977539,27.77215003967285,18.45454216003418,26.56369400024414,1002.719970703125,24.899999618530273,8.58663272857666,20.18359375,94.77999877929688,56.97297668457031,32.27695083618164,56.473392486572266,15.428430557250977
2009-08-06,13.003761291503906,125.9457778930664,27.087491989135742,18.421615600585938,28.196094512939453,997.0800170898438,25.670000076293945,8.525650024414062,20.030723571777344,94.5999984741211,57.16712188720703,32.021663665771484,56.31916809082031,15.351044654846191
2009-08-07,12.785733222961426,123.6043930053711,28.157703399658203,18.94192886352539,28.567108154296875,1010.47998046875,24.760000228881836,8.751296997070312,21.148229598999023,93.75,56.69102096557617,32.24600601196289,56.30811309814453,16.181209564208984
2009-08-10,12.988188743591309,121.11945343017578,28.377058029174805,18.862892150878906,29.23491668701172,1007.0999755859375,24.989999771118164,8.714705467224121,20.694900512695312,92.93000030517578,57.398956298828125,32.39296340942383,56.48441696166992,16.37819480895996
2009-08-11,12.341896057128906,120.25837707519531,27.4132137298584,17.710302352905273,27.379901885986328,994.3499755859375,25.989999771118164,8.391486167907715,20.093976974487305,92.79000091552734,58.06301498413086,32.31561279296875,56.77644348144531,15.590245246887207
2009-08-12,12.404187202453613,123.68746948242188,28.057992935180664,17.89471435546875,29.531707763671875,1005.8099975585938,25.450000762939453,8.562247276306152,20.241575241088867,92.94999694824219,57.44282913208008,32.2343864440918,56.28056716918945,15.702812194824219
2009-08-13,13.237364768981934,124.23123931884766,28.516645431518555,18.362337112426758,30.125314712524414,1012.72998046875,24.709999084472656,8.739099502563477,20.34699821472168,93.72000122070312,58.25727462768555,31.824420928955078,56.826019287109375,15.653562545776367
2009-08-14,13.541045188903809,122.90943908691406,28.217517852783203,18.263540267944336,29.97691535949707,1004.0900268554688,24.270000457763672,8.684212684631348,20.178325653076172,93.0,58.48281478881836,31.66583824157715,56.815032958984375,15.358076095581055
2009-08-17,12.89475154876709,118.77045440673828,27.074193954467773,17.321714401245117,29.680105209350586,979.72998046875,27.889999389648438,8.318307876586914,19.102994918823242,91.61000061035156,59.347347259521484,30.892257690429688,56.90865707397461,14.612336158752441
2009-08-18,13.159494400024414,121.21004486083984,27.718978881835938,17.348058700561523,30.718915939331055,989.6699829101562,26.18000030517578,8.48906421661377,19.292753219604492,92.05999755859375,59.002784729003906,31.42601776123047,56.765380859375,14.647512435913086
2009-08-19,13.042692184448242,120.79467010498047,27.526212692260742,17.525890350341797,30.644710540771484,996.4600219726562,26.260000228881836,8.482963562011719,19.139883041381836,92.52999877929688,59.491451263427734,31.553653717041016,56.94727325439453,14.844504356384277
2009-08-20,13.346373558044434,122.60730743408203,28.19758415222168,18.098892211914062,33.241729736328125,1007.3699951171875,25.09000015258789,8.702505111694336,19.904220581054688,92.2699966430664,59.98012161254883,31.456960678100586,57.21721267700195,14.921886444091797
2009-08-21,13.595548629760742,123.7654800415039,29.02183723449707,18.401853561401367,34.87413024902344,1026.1300048828125,25.010000228881836,8.873265266418457,20.426069259643555,93.6500015258789,58.745887756347656,31.886314392089844,56.9582405090332,15.470650672912598
2009-08-24,13.509897232055664,123.0615234375,28.589773178100586,17.99350929260254,35.76453399658203,1025.5699462890625,25.139999389648438,8.80617904663086,20.3575382232666,92.33999633789062,59.810943603515625,31.719982147216797,57.25027084350586,15.097777366638184
2009-08-25,13.82136058807373,124.847900390625,28.96866798400879,18.000097274780273,35.24513626098633,1028.0,24.920000076293945,8.915955543518066,20.584205627441406,92.76000213623047,60.14926528930664,31.716106414794922,57.349403381347656,15.027422904968262
2009-08-26,13.85251235961914,125.61239624023438,28.782546997070312,18.191104888916016,34.35471725463867,1028.1199951171875,24.950000762939453,8.891561508178711,20.6474609375,92.79000091552734,60.424888610839844,31.839866638183594,57.72962188720703,15.2595796585083
2009-08-27,13.95373821258545,124.90843200683594,28.882253646850586,18.270124435424805,37.47113800048828,1030.97998046875,24.68000030517578,8.983036041259766,20.847761154174805,93.19000244140625,60.18684768676758,31.677431106567383,57.465145111083984,15.111844062805176
2009-08-28,14.000455856323242,124.45427703857422,28.52994728088379,17.980337142944336,38.80675506591797,1028.9300537109375,24.760000228881836,8.995232582092285,21.03226089477539,93.87000274658203,60.4625129699707,31.836027145385742,57.75162124633789,14.992244720458984
